,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
5379,21.7,31.5,1004.2,200.0,2.0,0,1.0,2015,8,13,3
5380,24.0,31.0,1016.6,180.0,1.0,55,0.0,2015,8,13,4
5381,24.0,32.0,1016.6,140.0,2.0,0,0.0,2015,8,13,5
5382,20.7,33.9,1002.3,220.0,5.0,0,6.0,2015,8,13,6
5383,24.0,34.0,1016.6,130.0,2.0,0,0.0,2015,8,13,7
5384,21.0,35.0,1016.6,190.0,5.0,0,0.0,2015,8,13,8
5385,21.2,33.7,1001.2,220.0,4.0,0,1.0,2015,8,13,9
5386,21.0,33.0,1016.6,180.0,3.0,0,0.0,2015,8,13,10
5387,22.0,32.0,1016.6,190.0,4.0,0,0.0,2015,8,13,11
5388,21.0,30.2,1001.4,220.0,3.0,0,6.0,2015,8,13,12
5389,22.0,30.0,1016.6,150.0,3.0,0,0.0,2015,8,13,13
5390,21.0,29.0,1016.6,180.0,5.0,0,10.0,2015,8,13,14
5391,21.3,28.3,1001.8,220.0,3.0,0,7.0,2015,8,13,15
5392,22.0,28.0,1016.6,150.0,2.0,0,10.0,2015,8,13,16
5393,22.0,26.0,1016.6,100.0,2.0,0,0.0,2015,8,13,17
5394,21.7,26.9,1002.1,220.0,2.0,0,6.0,2015,8,13,18
5395,23.0,25.0,1016.6,10.0,2.0,0,0.0,2015,8,13,19
5396,22.0,24.0,1016.6,180.0,1.0,0,0.0,2015,8,13,20
5397,22.0,25.5,1002.5,200.0,1.0,0,7.0,2015,8,13,21
5398,23.0,24.0,1016.6,60.0,1.0,0,0.0,2015,8,13,22
5399,24.0,25.0,1016.6,180.0,1.0,0,0.0,2015,8,13,23
5400,21.1,28.6,1003.1,360.0,1.0,0,7.0,2015,8,14,0
5401,17.0,31.0,1016.6,300.0,6.0,0,10.0,2015,8,14,1
5402,16.0,31.0,1016.6,320.0,7.0,35,10.0,2015,8,14,2
5403,13.6,31.9,1003.3,340.0,3.0,0,7.0,2015,8,14,3
5404,16.0,32.0,1016.6,300.0,8.0,54,10.0,2015,8,14,4
5405,16.0,32.0,1016.6,300.0,6.0,65,10.0,2015,8,14,5
5406,11.6,31.8,1003.0,360.0,4.0,0,7.0,2015,8,14,6
5407,13.0,32.0,1016.6,290.0,6.0,85,10.0,2015,8,14,7
5408,14.0,31.0,1016.6,280.0,4.0,0,10.0,2015,8,14,8
5409,12.4,32.2,1001.9,70.0,1.0,0,7.0,2015,8,14,9
5410,15.0,32.0,1016.6,180.0,0.0,0,10.0,2015,8,14,10
5411,21.0,27.0,1016.6,180.0,1.0,0,10.0,2015,8,14,11
5412,14.5,29.0,1003.3,200.0,1.0,0,6.0,2015,8,14,12
5413,20.0,24.0,1016.6,180.0,1.0,0,10.0,2015,8,14,13
5414,19.0,23.0,1016.6,180.0,1.0,0,10.0,2015,8,14,14
5415,18.9,26.5,1004.1,160.0,1.0,0,0.0,2015,8,14,15
5416,19.0,23.0,1016.6,180.0,1.0,0,10.0,2015,8,14,16
5417,19.0,22.0,1016.6,180.0,1.0,0,10.0,2015,8,14,17
5418,20.2,24.1,1004.0,250.0,1.0,0,1.0,2015,8,14,18
5419,18.0,21.0,1016.6,10.0,2.0,0,10.0,2015,8,14,19
5420,18.0,20.0,1016.6,350.0,3.0,0,10.0,2015,8,14,20
5421,16.6,23.1,1004.7,20.0,1.0,0,0.0,2015,8,14,21
5422,17.0,21.0,1016.6,350.0,5.0,0,10.0,2015,8,14,22
5423,18.0,24.0,1016.6,360.0,4.0,0,10.0,2015,8,14,23
5424,15.4,26.9,1006.0,20.0,2.0,0,6.0,2015,8,15,0
5425,16.0,29.0,1016.6,360.0,5.0,0,10.0,2015,8,15,1
5426,16.0,30.0,1016.6,10.0,5.0,0,10.0,2015,8,15,2
5427,12.2,31.3,1006.1,70.0,6.0,0,0.0,2015,8,15,3
5428,11.0,32.0,1016.6,20.0,5.0,0,10.0,2015,8,15,4
5429,14.0,33.0,1016.6,30.0,3.0,0,10.0,2015,8,15,5
5430,12.2,33.7,1004.2,320.0,1.0,0,6.0,2015,8,15,6
5431,12.0,34.0,1016.6,180.0,3.0,0,10.0,2015,8,15,7
5432,14.0,33.0,1016.6,70.0,2.0,0,10.0,2015,8,15,8
5433,10.0,34.9,1003.0,110.0,2.0,0,0.0,2015,8,15,9
5434,16.0,32.0,1016.6,180.0,1.0,0,10.0,2015,8,15,10
5435,17.0,29.0,1016.6,110.0,1.0,0,10.0,2015,8,15,11
5436,14.4,29.7,1004.5,220.0,2.0,0,6.0,2015,8,15,12
5437,14.0,29.0,1016.6,190.0,3.0,0,10.0,2015,8,15,13
5438,18.0,25.0,1016.6,180.0,1.0,0,10.0,2015,8,15,14
5439,16.0,27.3,1005.3,200.0,2.0,0,0.0,2015,8,15,15
5440,18.0,23.0,1016.6,60.0,2.0,0,10.0,2015,8,15,16
5441,19.0,22.0,1016.6,60.0,1.0,0,10.0,2015,8,15,17
5442,17.2,24.2,1005.1,140.0,1.0,0,6.0,2015,8,15,18
5443,17.0,21.0,1016.6,180.0,0.0,0,10.0,2015,8,15,19
5444,18.0,20.0,1016.6,180.0,1.0,0,10.0,2015,8,15,20
5445,17.8,22.5,1005.4,70.0,1.0,0,0.0,2015,8,15,21
5446,18.0,20.0,1016.6,10.0,1.0,0,10.0,2015,8,15,22
5447,19.0,22.0,1016.6,360.0,2.0,0,10.0,2015,8,15,23
5448,15.7,26.3,1006.0,40.0,2.0,0,0.0,2015,8,16,0
5449,19.0,34.0,1016.6,110.0,2.0,0,10.0,2015,8,16,7
5450,19.0,35.0,1016.6,150.0,2.0,0,10.0,2015,8,16,8
5451,18.5,34.0,1003.6,200.0,3.0,0,0.0,2015,8,16,9
5452,17.0,33.0,1016.6,210.0,4.0,0,10.0,2015,8,16,10
5453,19.0,32.0,1016.6,190.0,3.0,0,10.0,2015,8,16,11
5454,20.1,30.1,1004.8,220.0,2.0,0,6.0,2015,8,16,12
5455,21.0,29.0,1016.6,170.0,2.0,0,10.0,2015,8,16,13
5456,20.0,30.0,1016.6,190.0,4.0,0,10.0,2015,8,16,14
5457,19.8,27.5,1005.3,200.0,2.0,0,0.0,2015,8,16,15
5458,20.0,27.0,1016.6,160.0,3.0,0,10.0,2015,8,16,16
5459,21.0,26.0,1016.6,150.0,2.0,0,10.0,2015,8,16,17
5460,19.4,25.8,1004.6,200.0,2.0,0,1.0,2015,8,16,18
5461,20.0,25.0,1016.6,140.0,2.0,0,10.0,2015,8,16,19
5462,20.0,24.0,1016.6,150.0,2.0,0,10.0,2015,8,16,20
5463,20.1,23.8,1004.9,180.0,1.0,0,0.0,2015,8,16,21
5464,21.0,23.0,1016.6,180.0,1.0,0,0.0,2015,8,16,22
5465,21.0,24.0,1016.6,180.0,1.0,0,0.0,2015,8,16,23
5466,20.7,26.9,1006.1,250.0,2.0,0,6.0,2015,8,17,0
5467,22.0,28.0,1016.6,180.0,2.0,0,0.0,2015,8,17,1
5468,21.0,30.0,1016.6,250.0,2.0,0,0.0,2015,8,17,2
5469,21.2,31.0,1006.9,220.0,2.0,0,1.0,2015,8,17,3
5470,19.0,33.0,1016.6,340.0,3.0,0,0.0,2015,8,17,4
5471,19.0,32.0,1016.6,180.0,1.0,0,0.0,2015,8,17,5
5472,19.3,32.7,1005.6,180.0,3.0,0,6.0,2015,8,17,6
5473,20.0,33.0,1016.6,180.0,1.0,0,0.0,2015,8,17,7
5474,20.0,33.0,1016.6,20.0,2.0,0,0.0,2015,8,17,8
5475,19.4,32.1,1005.0,220.0,2.0,0,7.0,2015,8,17,9
5476,21.0,30.0,1016.6,180.0,1.0,14,0.0,2015,8,17,10
5477,17.0,28.0,1016.6,140.0,5.0,0,2.0,2015,8,17,11
5478,16.8,28.9,1006.6,160.0,2.0,0,7.0,2015,8,17,12
5479,14.0,28.0,1016.6,200.0,3.0,0,10.0,2015,8,17,13
5480,16.0,25.0,1016.6,90.0,3.0,0,10.0,2015,8,17,14
5481,20.1,26.7,1007.4,200.0,1.0,0,0.0,2015,8,17,15
5482,19.0,24.0,1016.6,50.0,2.0,0,10.0,2015,8,17,16
5483,19.0,24.0,1016.6,30.0,1.0,0,10.0,2015,8,17,17
5484,22.2,26.5,1008.2,110.0,1.0,0,6.0,2015,8,17,18
5485,17.0,24.0,1016.6,40.0,3.0,0,10.0,2015,8,17,19
5486,17.0,23.0,1016.6,40.0,2.0,0,10.0,2015,8,17,20
5487,21.8,25.1,1009.4,40.0,1.0,0,0.0,2015,8,17,21
5488,17.0,23.0,1016.6,30.0,2.0,0,10.0,2015,8,17,22
5489,18.0,24.0,1016.6,40.0,2.0,0,10.0,2015,8,17,23
5490,18.6,23.9,1009.5,20.0,2.0,0,6.0,2015,8,18,0
5491,19.0,25.0,1016.6,30.0,2.0,0,10.0,2015,8,18,1
5492,19.0,26.0,1016.6,40.0,2.0,0,10.0,2015,8,18,2
5493,20.3,26.0,1011.7,200.0,3.0,0,81.0,2015,8,18,3
5494,23.0,29.0,1016.6,190.0,3.0,0,0.0,2015,8,18,4
5495,17.0,30.0,1016.6,180.0,2.0,0,10.0,2015,8,18,5
5496,16.5,28.9,1010.1,200.0,3.0,0,6.0,2015,8,18,6
5497,16.0,31.0,1016.6,200.0,4.0,0,10.0,2015,8,18,7
5498,18.0,29.0,1016.6,180.0,5.0,0,10.0,2015,8,18,8
5499,17.8,26.2,1010.6,270.0,5.0,0,7.0,2015,8,18,9
5500,18.0,27.0,1016.6,190.0,4.0,0,10.0,2015,8,18,10
5501,18.0,26.0,1016.6,110.0,3.0,0,10.0,2015,8,18,11
5502,17.3,25.4,1010.5,180.0,2.0,0,6.0,2015,8,18,12
5503,19.0,24.0,1016.6,180.0,1.0,0,10.0,2015,8,18,13
5504,18.0,24.0,1016.6,140.0,4.0,0,10.0,2015,8,18,14
5505,17.8,23.8,1010.4,200.0,2.0,0,0.0,2015,8,18,15
5506,18.0,23.0,1016.6,120.0,2.0,0,10.0,2015,8,18,16
5507,19.0,22.0,1016.6,80.0,2.0,0,10.0,2015,8,18,17
5508,17.0,24.2,1010.5,220.0,2.0,0,6.0,2015,8,18,18
5509,19.0,22.0,1016.6,130.0,2.0,0,10.0,2015,8,18,19
5510,20.0,22.0,1016.6,180.0,1.0,0,10.0,2015,8,18,20
5511,19.1,22.5,1011.6,40.0,1.0,0,24.0,2015,8,18,21
5512,21.0,22.0,1016.6,180.0,1.0,0,0.0,2015,8,18,22
5513,21.0,22.0,1016.6,360.0,2.0,0,0.0,2015,8,18,23
5514,20.8,22.4,1012.1,90.0,2.0,0,6.0,2015,8,19,0
5515,21.0,23.0,1016.6,330.0,5.0,0,0.0,2015,8,19,1
5516,21.0,25.0,1016.6,340.0,4.0,0,0.0,2015,8,19,2
5517,18.4,26.0,1011.5,90.0,1.0,0,61.0,2015,8,19,3
5518,21.0,25.0,1016.6,180.0,1.0,0,10.0,2015,8,19,4
5519,19.0,27.0,1016.6,140.0,3.0,0,10.0,2015,8,19,5
5520,17.9,28.7,1010.4,160.0,4.0,0,6.0,2015,8,19,6
5521,21.0,29.0,1016.6,160.0,5.0,0,10.0,2015,8,19,7
5522,20.0,27.0,1016.6,150.0,2.0,0,10.0,2015,8,19,8
5523,18.0,28.5,1009.2,160.0,2.0,0,7.0,2015,8,19,9
5524,21.0,27.0,1016.6,90.0,2.0,0,0.0,2015,8,19,10
5525,20.0,26.0,1016.6,90.0,2.0,0,0.0,2015,8,19,11
5526,19.3,26.0,1010.3,200.0,2.0,0,6.0,2015,8,19,12
5527,18.0,23.0,1016.6,20.0,3.0,0,10.0,2015,8,19,13
5528,18.0,22.0,1016.6,180.0,1.0,0,10.0,2015,8,19,14
5529,19.6,24.3,1010.3,180.0,1.0,0,0.0,2015,8,19,15
5530,18.0,20.0,1016.6,360.0,2.0,0,10.0,2015,8,19,16
5531,18.0,20.0,1016.6,180.0,1.0,0,10.0,2015,8,19,17
5532,17.3,22.4,1009.7,90.0,1.0,0,6.0,2015,8,19,18
5533,17.0,19.0,1016.6,350.0,1.0,0,10.0,2015,8,19,19
5534,17.0,19.0,1016.6,20.0,1.0,0,10.0,2015,8,19,20
5535,17.2,20.8,1009.3,70.0,1.0,0,24.0,2015,8,19,21
5536,17.0,19.0,1016.6,340.0,2.0,0,10.0,2015,8,19,22
5537,18.0,20.0,1016.6,360.0,3.0,0,10.0,2015,8,19,23
5538,18.2,23.4,1009.7,40.0,2.0,0,6.0,2015,8,20,0
5539,19.0,26.0,1016.6,10.0,2.0,0,10.0,2015,8,20,1
5540,19.0,27.0,1016.6,40.0,2.0,0,10.0,2015,8,20,2
5541,18.1,28.0,1008.7,160.0,2.0,0,1.0,2015,8,20,3
5542,19.0,30.0,1016.6,260.0,3.0,0,10.0,2015,8,20,4
5543,17.0,31.0,1016.6,260.0,3.0,0,10.0,2015,8,20,5
5544,14.3,32.0,1006.4,340.0,2.0,0,6.0,2015,8,20,6
5545,13.0,33.0,1016.6,270.0,5.0,0,10.0,2015,8,20,7
5546,12.0,33.0,1016.6,280.0,6.0,0,10.0,2015,8,20,8
5547,17.5,32.0,1004.9,200.0,4.0,0,81.0,2015,8,20,9
5548,14.0,32.0,1016.6,220.0,3.0,0,10.0,2015,8,20,10
5549,19.0,30.0,1016.6,210.0,5.0,0,10.0,2015,8,20,11
5550,19.4,28.2,1005.5,200.0,2.0,0,6.0,2015,8,20,12
5551,19.0,26.0,1016.6,40.0,2.0,0,10.0,2015,8,20,13
5552,17.0,25.0,1016.6,20.0,2.0,0,10.0,2015,8,20,14
5553,12.2,27.4,1006.9,20.0,2.0,0,0.0,2015,8,20,15
5554,15.0,23.0,1016.6,10.0,2.0,0,10.0,2015,8,20,16
5555,14.0,22.0,1016.6,10.0,4.0,0,10.0,2015,8,20,17
5556,11.2,25.7,1007.2,340.0,1.0,0,6.0,2015,8,20,18
5557,14.0,20.0,1016.6,350.0,2.0,0,10.0,2015,8,20,19
5558,15.0,18.0,1016.6,10.0,3.0,0,10.0,2015,8,20,20
5559,12.2,21.9,1006.9,20.0,2.0,0,0.0,2015,8,20,21
5560,15.0,19.0,1016.6,10.0,2.0,0,10.0,2015,8,20,22
5561,15.0,23.0,1016.6,30.0,2.0,0,10.0,2015,8,20,23
5562,12.5,25.9,1007.0,20.0,2.0,0,6.0,2015,8,21,0
5563,15.0,27.0,1016.6,20.0,3.0,0,10.0,2015,8,21,1
5564,15.0,28.0,1016.6,40.0,2.0,0,10.0,2015,8,21,2
5565,10.9,30.4,1005.9,90.0,1.0,0,0.0,2015,8,21,3
5566,14.0,31.0,1016.6,180.0,2.0,0,10.0,2015,8,21,4
5567,13.0,33.0,1016.6,280.0,2.0,65,10.0,2015,8,21,5
5568,13.0,32.7,1003.7,180.0,4.0,0,6.0,2015,8,21,6
5569,14.0,33.0,1016.6,180.0,1.0,74,10.0,2015,8,21,7
5570,15.0,33.0,1016.6,180.0,2.0,0,10.0,2015,8,21,8
5571,15.2,32.2,1002.8,200.0,4.0,0,1.0,2015,8,21,9
5572,18.0,29.0,1016.6,100.0,2.0,0,10.0,2015,8,21,10
5573,19.0,26.0,1016.6,180.0,1.0,0,10.0,2015,8,21,11
5574,16.8,28.9,1004.0,220.0,1.0,0,6.0,2015,8,21,12
5575,19.0,24.0,1016.6,180.0,1.0,0,10.0,2015,8,21,13
5576,16.0,29.0,1016.6,290.0,3.0,0,10.0,2015,8,21,14
5577,17.2,27.3,1004.2,290.0,2.0,0,0.0,2015,8,21,15
5578,19.0,23.0,1016.6,350.0,3.0,0,10.0,2015,8,21,16
5579,18.0,21.0,1016.6,360.0,3.0,0,10.0,2015,8,21,17
5580,15.7,25.4,1004.3,20.0,1.0,0,6.0,2015,8,21,18
5581,17.0,21.0,1016.6,360.0,4.0,0,10.0,2015,8,21,19
5582,17.0,21.0,1016.6,360.0,2.0,0,10.0,2015,8,21,20
5583,16.0,22.4,1004.4,40.0,1.0,0,0.0,2015,8,21,21
5584,16.0,21.0,1016.6,10.0,3.0,0,10.0,2015,8,21,22
5585,17.0,22.0,1016.6,10.0,3.0,0,10.0,2015,8,21,23
5586,15.0,26.9,1005.7,20.0,2.0,0,6.0,2015,8,22,0
5587,17.0,27.0,1016.6,30.0,4.0,0,10.0,2015,8,22,1
5588,17.0,29.0,1016.6,30.0,4.0,0,10.0,2015,8,22,2
5589,14.8,29.9,1005.9,360.0,3.0,0,1.0,2015,8,22,3
5590,17.0,31.0,1016.6,10.0,5.0,0,2.0,2015,8,22,4
5591,17.0,32.0,1016.6,340.0,3.0,0,2.0,2015,8,22,5
5592,15.2,31.7,1004.2,40.0,2.0,0,6.0,2015,8,22,6
5593,16.0,32.0,1016.6,50.0,3.0,0,2.0,2015,8,22,7
5594,18.0,30.0,1016.6,80.0,5.0,0,2.0,2015,8,22,8
5595,16.1,30.5,1003.9,70.0,5.0,0,7.0,2015,8,22,9
5596,17.0,28.0,1016.6,70.0,3.0,0,10.0,2015,8,22,10
5597,18.0,26.0,1016.6,110.0,3.0,0,10.0,2015,8,22,11
5598,17.4,26.0,1006.1,70.0,4.0,0,7.0,2015,8,22,12
5599,19.0,24.0,1016.6,130.0,2.0,0,10.0,2015,8,22,13
5600,18.0,24.0,1016.6,180.0,1.0,0,10.0,2015,8,22,14
5601,19.6,23.9,1007.4,70.0,2.0,0,7.0,2015,8,22,15
5602,18.0,21.0,1016.6,10.0,2.0,0,10.0,2015,8,22,16
5603,18.0,23.0,1016.6,30.0,2.0,0,10.0,2015,8,22,17
5604,17.2,23.4,1007.8,40.0,1.0,0,7.0,2015,8,22,18
5605,18.0,22.0,1016.6,20.0,3.0,0,10.0,2015,8,22,19
5606,18.0,21.0,1016.6,40.0,2.0,0,10.0,2015,8,22,20
5607,18.1,22.5,1007.9,40.0,3.0,0,0.0,2015,8,22,21
5608,18.0,21.0,1016.6,360.0,3.0,0,10.0,2015,8,22,22
5609,18.0,22.0,1016.6,20.0,2.0,0,10.0,2015,8,22,23
5610,17.9,23.7,1009.1,20.0,1.0,0,12.0,2015,8,23,0
5611,19.0,23.0,1016.6,360.0,3.0,0,0.0,2015,8,23,1
5612,19.0,24.0,1016.6,30.0,2.0,0,0.0,2015,8,23,2
5613,17.7,26.6,1009.5,90.0,4.0,0,81.0,2015,8,23,3
5614,20.0,25.0,1016.6,50.0,2.0,0,2.0,2015,8,23,4
5615,21.0,27.0,1016.6,40.0,2.0,0,2.0,2015,8,23,5
5616,16.8,27.9,1008.6,90.0,3.0,0,6.0,2015,8,23,6
5617,19.0,21.0,1016.6,70.0,3.0,0,2.0,2015,8,23,7
5618,19.0,22.0,1016.6,20.0,2.0,0,2.0,2015,8,23,8
5619,20.0,22.7,1009.1,90.0,2.0,0,81.0,2015,8,23,9
5620,19.0,23.0,1016.6,180.0,0.0,0,2.0,2015,8,23,10
5621,18.0,21.0,1016.6,360.0,3.0,0,10.0,2015,8,23,11
5622,18.3,21.7,1010.4,40.0,1.0,0,6.0,2015,8,23,12
5623,18.0,22.0,1016.6,330.0,4.0,0,10.0,2015,8,23,13
5624,18.0,20.0,1016.6,180.0,1.0,0,10.0,2015,8,23,14
5625,18.3,21.5,1011.2,90.0,1.0,0,0.0,2015,8,23,15
5626,19.0,20.0,1016.6,180.0,1.0,0,10.0,2015,8,23,16
5627,19.0,20.0,1016.6,360.0,3.0,0,10.0,2015,8,23,17
5628,18.3,21.2,1011.0,340.0,1.0,0,6.0,2015,8,23,18
5629,19.0,20.0,1016.6,350.0,3.0,0,10.0,2015,8,23,19
5630,18.0,19.0,1016.6,360.0,3.0,0,10.0,2015,8,23,20
5631,17.4,21.4,1011.1,360.0,1.0,0,24.0,2015,8,23,21
5632,18.0,19.0,1016.6,350.0,3.0,0,10.0,2015,8,23,22
5633,19.0,22.0,1016.6,360.0,3.0,0,10.0,2015,8,23,23
5634,17.1,23.7,1012.2,40.0,3.0,0,6.0,2015,8,24,0
5635,19.0,25.0,1016.6,20.0,4.0,0,10.0,2015,8,24,1
5636,18.0,27.0,1016.6,10.0,5.0,0,10.0,2015,8,24,2
5637,16.2,27.9,1011.7,110.0,2.0,0,7.0,2015,8,24,3
5638,18.0,28.0,1016.6,70.0,3.0,0,10.0,2015,8,24,4
5639,18.0,28.0,1016.6,80.0,2.0,0,10.0,2015,8,24,5
5640,15.9,28.9,1010.0,90.0,2.0,0,6.0,2015,8,24,6
5641,18.0,26.0,1016.6,110.0,5.0,0,2.0,2015,8,24,7
5642,19.0,25.0,1016.6,90.0,2.0,0,0.0,2015,8,24,8
5643,15.8,27.1,1009.0,90.0,2.0,0,81.0,2015,8,24,9
5644,20.0,26.0,1016.6,40.0,1.0,0,10.0,2015,8,24,10
5645,20.0,24.0,1016.6,80.0,1.0,0,10.0,2015,8,24,11
5646,16.6,24.9,1010.2,20.0,1.0,0,6.0,2015,8,24,12
5647,20.0,22.0,1016.6,60.0,1.0,0,10.0,2015,8,24,13
5648,20.0,22.0,1016.6,110.0,2.0,0,10.0,2015,8,24,14
5649,17.5,24.8,1010.6,70.0,1.0,0,0.0,2015,8,24,15
5650,20.0,21.0,1016.6,180.0,1.0,0,10.0,2015,8,24,16
5651,19.0,21.0,1016.6,30.0,2.0,0,10.0,2015,8,24,17
5652,18.1,22.2,1010.3,360.0,0.0,0,6.0,2015,8,24,18
5653,19.0,20.0,1016.6,360.0,2.0,0,10.0,2015,8,24,19
5654,19.0,20.0,1016.6,350.0,4.0,0,10.0,2015,8,24,20
5655,16.4,23.1,1010.4,20.0,1.0,0,0.0,2015,8,24,21
5656,18.0,21.0,1016.6,20.0,2.0,0,10.0,2015,8,24,22
5657,18.0,23.0,1016.6,40.0,2.0,0,0.0,2015,8,24,23
5658,16.6,24.2,1011.3,20.0,2.0,0,6.0,2015,8,25,0
5659,19.0,25.0,1016.6,180.0,1.0,0,10.0,2015,8,25,1
5660,18.0,26.0,1016.6,40.0,4.0,0,10.0,2015,8,25,2
5661,15.7,27.3,1011.1,40.0,3.0,0,7.0,2015,8,25,3
5662,17.0,30.0,1016.6,30.0,3.0,0,10.0,2015,8,25,4
5663,18.0,31.0,1016.6,10.0,3.0,0,10.0,2015,8,25,5
5664,14.6,30.0,1008.7,320.0,2.0,0,6.0,2015,8,25,6
5665,15.0,31.0,1016.6,60.0,5.0,0,2.0,2015,8,25,7
5666,16.0,31.0,1016.6,50.0,4.0,0,10.0,2015,8,25,8
5667,14.6,29.6,1007.9,90.0,3.0,0,7.0,2015,8,25,9
5668,18.0,28.0,1016.6,110.0,3.0,0,10.0,2015,8,25,10
5669,19.0,25.0,1016.6,130.0,2.0,0,10.0,2015,8,25,11
5670,16.5,26.9,1009.5,220.0,1.0,0,6.0,2015,8,25,12
5671,20.0,23.0,1016.6,130.0,1.0,0,10.0,2015,8,25,13
5672,20.0,23.0,1016.6,180.0,0.0,0,10.0,2015,8,25,14
5673,17.3,23.3,1010.1,200.0,1.0,0,0.0,2015,8,25,15
5674,19.0,23.0,1016.6,180.0,1.0,0,10.0,2015,8,25,16
5675,19.0,22.0,1016.6,350.0,3.0,0,10.0,2015,8,25,17
5676,17.5,22.0,1009.6,360.0,0.0,0,6.0,2015,8,25,18
5677,18.0,22.0,1016.6,330.0,4.0,0,10.0,2015,8,25,19
5678,18.0,21.0,1016.6,340.0,3.0,0,10.0,2015,8,25,20
5679,18.4,22.2,1009.5,40.0,1.0,0,0.0,2015,8,25,21
5680,18.0,20.0,1016.6,10.0,2.0,0,10.0,2015,8,25,22
5681,19.0,22.0,1016.6,360.0,3.0,0,10.0,2015,8,25,23
5682,16.3,24.9,1010.6,20.0,2.0,0,6.0,2015,8,26,0
5683,18.0,26.0,1016.6,30.0,3.0,0,10.0,2015,8,26,1
5684,18.0,27.0,1016.6,40.0,3.0,0,10.0,2015,8,26,2
5685,15.4,28.9,1010.3,40.0,3.0,0,7.0,2015,8,26,3
5686,17.0,31.0,1016.6,180.0,2.0,0,10.0,2015,8,26,4
5687,17.0,32.0,1016.6,360.0,4.0,0,2.0,2015,8,26,5
5688,14.3,30.7,1007.6,70.0,2.0,0,6.0,2015,8,26,6
5689,16.0,32.0,1016.6,70.0,3.0,0,10.0,2015,8,26,7
5690,17.0,32.0,1016.6,180.0,1.0,0,10.0,2015,8,26,8
5691,15.0,31.0,1006.7,70.0,3.0,0,6.0,2015,8,26,9
5692,19.0,29.0,1016.6,80.0,2.0,0,2.0,2015,8,26,10
5693,19.0,26.0,1016.6,360.0,4.0,0,2.0,2015,8,26,11
5694,16.6,28.0,1008.6,220.0,1.0,0,6.0,2015,8,26,12
5695,18.0,22.0,1016.6,180.0,1.0,0,10.0,2015,8,26,13
5696,18.0,22.0,1016.6,30.0,2.0,0,10.0,2015,8,26,14
5697,16.6,25.8,1009.2,40.0,2.0,0,0.0,2015,8,26,15
5698,19.0,22.0,1016.6,50.0,1.0,0,10.0,2015,8,26,16
5699,19.0,21.0,1016.6,10.0,2.0,0,10.0,2015,8,26,17
5700,18.2,23.3,1009.3,70.0,1.0,0,81.0,2015,8,26,18
5701,18.0,21.0,1016.6,10.0,3.0,0,10.0,2015,8,26,19
5702,17.0,21.0,1016.6,10.0,3.0,0,10.0,2015,8,26,20
5703,17.7,22.3,1009.6,70.0,1.0,0,0.0,2015,8,26,21
5704,16.0,22.0,1016.6,360.0,3.0,0,10.0,2015,8,26,22
5705,18.0,23.0,1016.6,360.0,2.0,0,10.0,2015,8,26,23
5706,15.7,25.7,1010.7,40.0,3.0,0,12.0,2015,8,27,0
5707,17.0,26.0,1016.6,10.0,4.0,0,10.0,2015,8,27,1
5708,17.0,28.0,1016.6,30.0,4.0,0,10.0,2015,8,27,2
5709,16.4,29.2,1010.1,140.0,2.0,0,7.0,2015,8,27,3
5710,15.0,31.0,1016.6,180.0,2.0,0,10.0,2015,8,27,4
5711,15.0,32.0,1016.6,180.0,1.0,0,4.0,2015,8,27,5
5712,13.7,31.4,1008.1,200.0,2.0,0,6.0,2015,8,27,6
5713,17.0,29.0,1016.6,180.0,1.0,0,2.0,2015,8,27,7
5714,15.0,31.0,1016.6,310.0,4.0,0,10.0,2015,8,27,8
5715,16.5,30.9,1006.9,270.0,3.0,0,7.0,2015,8,27,9
5716,18.0,29.0,1016.6,290.0,4.0,0,2.0,2015,8,27,10
5717,17.0,28.0,1016.6,280.0,2.0,0,10.0,2015,8,27,11
5718,16.3,26.9,1008.4,250.0,1.0,0,6.0,2015,8,27,12
5719,19.0,22.0,1016.6,180.0,1.0,0,10.0,2015,8,27,13
5720,20.0,22.0,1016.6,70.0,1.0,0,10.0,2015,8,27,14
5721,18.2,25.0,1009.0,200.0,2.0,0,0.0,2015,8,27,15
5722,19.0,21.0,1016.6,180.0,1.0,0,10.0,2015,8,27,16
5723,19.0,21.0,1016.6,40.0,1.0,0,10.0,2015,8,27,17
5724,18.9,23.5,1008.4,220.0,1.0,0,6.0,2015,8,27,18
5725,18.0,20.0,1016.6,20.0,1.0,0,10.0,2015,8,27,19
5726,17.0,19.0,1016.6,360.0,3.0,0,10.0,2015,8,27,20
5727,19.3,21.6,1008.2,20.0,1.0,0,0.0,2015,8,27,21
5728,17.0,19.0,1016.6,350.0,2.0,0,10.0,2015,8,27,22
5729,18.0,21.0,1016.6,360.0,3.0,0,10.0,2015,8,27,23
5730,16.1,25.2,1008.7,40.0,2.0,0,2.0,2015,8,28,0
5731,18.0,28.0,1016.6,350.0,4.0,0,10.0,2015,8,28,1
5732,18.0,29.0,1016.6,180.0,2.0,0,10.0,2015,8,28,2
5733,15.6,29.5,1008.2,20.0,2.0,0,4.0,2015,8,28,3
5734,17.0,32.0,1016.6,330.0,2.0,0,10.0,2015,8,28,4
5735,16.0,32.0,1016.6,180.0,1.0,0,2.0,2015,8,28,5
