date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20150403,0,PM2.5,11.9,14.8,9.6,9.4,10.1,12.5,6.9,10,3,11.1,10.3,15,46.3,36.9,24.6,39.4,28,17.6,10.7,35.5,28.2,20.1,15.3,5.4,11.2,10.8,31.1,59.4,75.9,70,13,11.7,13.1,17.2,10.6
20150403,0,PM2.5_24h,37.4,36.3,32.9,33.2,33,38.9,30.3,27.4,27.9,38.5,39.7,34.9,44.4,45.1,46.6,43.6,37.9,33.1,32,32.4,34.3,29.9,35.5,29.4,29.9,27.4,30.7,57.8,50.5,48.5,35.1,36.6,33.6,39.4,37.8
20150403,0,PM10,17.2,,13.1,11.7,,,,27.7,11.7,14,,18.1,,,56,108.6,,,,50.8,,26.9,17,,19,5,,,,,21.8,12,20.9,43.1,20.4
20150403,0,PM10_24h,34.4,,19.5,26.6,,,,36.4,15,50.1,,26.1,,,59.8,65.7,,24.3,,28.2,,28.3,32.8,,23.7,34.9,40.6,30.4,,,23.5,25.6,32,47.2,36.3
20150403,0,AQI,53,52,47,48,48,55,44,40,40,55,56,50,62,63,65,61,54,48,46,47,49,43,51,42,43,40,44,79,70,67,51,52,48,57,54
20150403,1,PM2.5,14.3,14,10.3,6.6,13.2,13.7,4.8,9,8.3,14.5,13,11.7,13.5,43.4,18.6,44.8,22.5,12.4,9,34.8,20.3,16.4,15.1,5.9,14.1,10.4,33.3,59.9,89.3,85.7,9.8,6.1,3,11.9,21
20150403,1,PM2.5_24h,36.2,35.3,31.8,32,31.9,37.7,28.8,26,26.9,37.6,38.5,33.8,43.3,45,45.4,43.5,37,31.9,31,31.4,33.5,28.5,33.7,27.8,29,26.2,29.3,56.9,51.6,50.3,33.8,35,32.2,37.8,36.8
20150403,1,PM10,24.8,,13.6,,,,,24.1,8.9,25.3,,,,,,67,,,,,,19.1,,,16.3,,41.1,,,,16.1,12.4,20.3,29.4,44
20150403,1,PM10_24h,33.5,,18.6,26.6,,,,35.5,14,45.9,,26.1,,,59.8,66.2,,24.3,,24.3,,23.6,32.8,,22.8,,33.1,28.1,,,22.3,23.4,30.6,45.9,37
20150403,1,AQI,52,51,46,46,46,54,42,38,39,54,55,49,61,63,63,61,53,46,45,45,48,41,49,44,42,38,42,78,71,70,49,50,47,54,53
20150403,2,PM2.5,17.6,13,15,10.7,19.4,20.5,13,15.4,14.3,16.4,6.9,10.5,,15.8,24.3,38.7,18.1,11.4,8.7,21.9,19.2,15.7,14.9,8.3,12.9,10.1,18.3,69.1,86,82.5,17.5,14.2,12.2,14.1,27.2
20150403,2,PM2.5_24h,34.9,34.1,30.6,30.7,30.8,36.4,27.9,24.9,25.7,36.7,37,32.7,,43.8,44.6,43.3,35.9,30.6,29.8,29.2,32.5,27.3,31.8,26.5,28,25.1,29.9,57.3,53.6,51.8,33.1,34.1,31,36.7,35.7
20150403,2,PM10,37.9,,18.2,23.4,,,,33.4,,23.5,,15.2,,,62.9,,,,,,,16.1,,,16.7,,,,,,29.3,24.3,31.8,30.5,48.6
20150403,2,PM10_24h,33.9,,18.6,25.9,,,,35.4,14,42.7,,24.3,,,60.4,66.2,,24.3,,19.9,,22.9,32.8,,22.1,,33.1,28.3,,,23.3,23.6,30.7,44.8,38
20150403,2,AQI,50,49,44,44,44,52,40,36,37,53,53,47,,61,62,61,52,44,43,42,47,39,46,43,40,36,43,78,74,71,48,49,45,54,51
20150403,3,PM2.5,17.5,18.7,15.2,14.4,19.2,23.2,16.5,14.1,13.1,15.3,12.9,9,15.8,22.8,25.1,34.8,17.9,10,8.3,17.8,17.3,16.3,4.1,11.6,12.4,12,16,76.6,82.2,82.1,18,22.1,12.2,27,26.1
