date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20150126,0,SO2,27.7,11.6,26.9,18.7,19.2,33.4,18.6,8,3.5,23.5,12.1,34.7,16.9,12.8,19.8,24.7,2,6.3,4.9,14,2,11.3,2,4.7,89.7,3.5,11.6,16.8,185.2,16.9,38.3,39.8,22.4,39,15.1
20150126,0,SO2_24h,19.5,15,16.7,17.9,18.2,22.7,23.8,12,12.2,20.7,14.1,23,15.5,18.1,19.2,22.7,5.9,15.5,10.9,18.2,4.9,25.6,10.4,14.5,37.9,13.7,12.5,20.7,26.7,26,24.5,22.2,22.6,28,23.7
20150126,0,NO2,64.3,66.9,75.3,80.5,62.7,73.1,84,66.4,73.9,74,74,75.7,71.8,61,66.4,65.2,75.6,71.8,61.9,66.3,49.8,50.1,65.5,61.4,73.2,26.9,202,89.1,55.3,77.6,70.2,75.1,91.1,87.9,71.2
20150126,0,NO2_24h,52.6,55.4,63.7,64.6,53.5,61.9,73.3,63,56.7,56.2,51.8,53.6,51.5,45.9,48.1,53.7,65.1,71.2,54.8,63.1,60.9,55.1,50.8,60.4,53.6,27.3,93,74,36.2,62.5,58.9,61.5,73.2,76.9,66.3
20150126,0,O3,2,5,3.8,5.2,2,2,2,2.2,5.2,2,10.8,3.8,8.1,5.6,5.7,2,16.1,2,6.2,3,2,9.3,20,2,4,2.7,2,2,2,5.9,2,2,8.7,2,2
20150126,0,O3_24h,42.8,55.7,38.3,49,31.5,46.7,17.2,6.3,53.2,34.1,54.7,49.4,19.9,54,52.4,30.5,32.7,35.5,45.3,43.4,35.7,52.3,54.3,37.3,62.9,52.5,42.7,26.5,40.9,56.6,41.2,42.5,35.9,19.7,32.5
20150126,0,CO,2.4,2.3,2.5,2.8,2.3,2.3,2.5,3.9,2.5,3.4,3.1,3.2,3.2,2.9,3.1,2.3,4.1,2.6,3.3,2.9,2.7,2.8,3.5,2.2,1.8,1.7,1.8,2.5,4.8,4.6,2.6,2.6,2.5,2.8,2.2
20150126,0,CO_24h,1.5,1.4,1.6,1.7,1.6,1.5,1.6,2.3,1.5,1.9,1.8,1.7,1.7,1.4,1.6,1.7,2.2,2.2,2,2.3,2.4,2.4,2.3,2.1,1.3,2,1.8,1.3,1.7,2.1,1.6,1.6,1.6,1.9,1.5
20150126,1,SO2,25.5,6.1,27.1,18.8,15.8,27.4,14.1,7.7,3.6,22.4,9.9,25.5,14.1,11.5,20.2,27.6,2,6.2,4.4,11.6,2,10.9,2,4.6,103.2,3.3,12.5,18.2,211,17.6,33.9,32.7,21.6,34.9,10.8
20150126,1,SO2_24h,20.2,15,17.6,18.4,18.3,23.2,24,11.9,12.2,21.2,14.3,23.6,16,18.2,19.8,23.4,5.9,15.4,11,18,4.9,25.2,10.2,14.3,41.9,13.3,12.5,20.9,35.5,26.3,25.5,23.2,23.1,28.9,23.6
20150126,1,NO2,63.2,61.8,76.4,81.2,62.1,73.5,82.2,62.3,76.2,76,70.9,67.9,69.3,61.3,66.3,65.9,68.4,68.3,59.3,58.3,43.5,47.3,56.7,60.7,57,26.8,201.4,91.3,48.8,72.2,67.8,75.7,89.9,85.3,66.7
20150126,1,NO2_24h,53.6,56.1,64.5,65.4,53.9,62.6,73.8,63.3,57.7,57,52.8,54.2,52.9,46.5,48.9,54.8,65.7,71.1,54.9,62.9,60,54.6,50.6,60.5,53.9,26.9,98.3,74.9,37.1,63.3,59.7,62.3,74.3,77.4,66.2
20150126,1,O3,2,4.7,3.7,5.3,2,2.1,2,2.2,4.7,2,10,3.4,12.2,6.3,5.3,2,15,2,6,8.9,2,11.7,26.6,2,14.1,2.4,2,2,2,4.9,2,2,8.3,2,2.7
20150126,1,O3_24h,42.8,55.7,38.3,49,31.5,46.7,17.2,6.3,53.2,34.1,54.7,49.4,19.9,54,52.4,30.5,32.7,35.5,45.3,43.4,35.7,52.3,54.3,37.3,62.9,52.5,42.7,26.5,40.9,56.6,41.2,42.5,35.9,19.7,32.5
20150126,1,CO,2.6,2.5,2.8,2.9,2.5,2.4,3,5.3,2.6,3.5,3.1,3.2,4.8,3.3,3.3,2.8,4.1,2.6,2.7,5.9,2.4,3.4,4.8,2.9,1.5,1.7,1.8,2.5,4.4,3.9,3,2.9,2.8,3.1,2.4
20150126,1,CO_24h,1.5,1.5,1.7,1.8,1.7,1.5,1.6,2.4,1.6,2,1.8,1.8,1.8,1.5,1.7,1.8,2.3,2.2,2,2.5,2.4,2.4,2.4,2.1,1.3,2,1.7,1.4,1.9,2.1,1.7,1.7,1.7,1.9,1.5
20150126,2,SO2,22.7,5.5,22.9,14.7,15.2,22.9,13.3,7.4,3.4,17,9.3,18.3,11.9,15.1,23.5,23.1,2,5.8,3.3,9.9,2,8.9,2,4,73.3,2.9,11.1,20.3,42.1,20.6,29.9,19.9,21.5,31.1,11.3
20150126,2,SO2_24h,20.7,15,18.4,18.7,18.5,23.6,23.5,11.8,12.1,21.6,14.5,23.9,15.9,18.5,20.5,24,5.1,15.3,11.1,17.6,4.9,24.5,10,14.1,44.7,12.4,12.5,21.2,37.1,26.8,26.2,23.7,23.5,29.5,23.6
20150126,2,NO2,63.8,57.9,78.5,79.9,67.4,75.7,80.4,59,75.9,74.4,72.1,64.6,62.7,65.4,66.1,61.3,73.1,67.9,57.5,53.8,36.4,45.4,55.8,61.5,67.9,24.3,193.5,91.8,46.4,80.6,70.9,68,88.6,87.3,63.8
