date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20150210,0,SO2,52.8,42.4,57.2,54.9,102,58.3,84.8,62.9,42.1,71,69.3,56.3,66.8,146.8,133.8,143.2,58.3,67.7,47.5,42.4,27.1,38.5,43.7,37.7,77.6,25.1,56.9,76.8,138.8,85.4,58.1,64.1,70.8,77.4,46.5
20150210,0,SO2_24h,47.6,49.4,53.7,51,51.6,57.6,54.4,57.6,46.1,60.5,53.3,44.3,52.5,84.2,65.4,66.1,41.9,57.8,38.3,39.4,23.2,39.7,49.5,51.9,66.3,19.3,41.8,50.3,49,57.9,59.2,63.9,65,72.8,57.4
20150210,0,NO2,101.7,98.7,124.6,108.8,138.8,120.3,128.7,77.3,100.7,112.8,96,114,110,110.1,115.8,118.5,96.4,97.3,75.5,78.4,62.5,67,49.9,93.6,32.1,27.5,237.5,121,118.1,94.8,114.7,111.5,126.8,130.1,110.7
20150210,0,NO2_24h,73.7,82.6,94.7,88.5,90.6,93.1,102.7,71.5,75.6,92.9,75.3,78.2,84.8,87.1,78.4,83.4,80.2,76.6,57.6,57.2,45.5,47.6,44.7,59.5,40.5,18.4,114,100.3,70.5,67.9,88.7,89.5,102,118.3,85.9
20150210,0,O3,7.8,6.2,5.9,11.4,29,2,2,4.5,14.7,2,19.6,4.5,17.9,3.4,2.2,16.1,12.7,3.9,10.6,5.9,6.3,12.9,17.8,3.1,49.2,41.8,22.4,2,2,12.9,2,2,9,2,4.8
20150210,0,O3_24h,35.8,50.2,34.5,49.3,216.9,40.4,17.4,21.9,56.6,42.6,60.6,50.7,25.6,74.3,61.7,52.2,45.1,32.1,74.1,62.7,67.8,69.1,79.1,34.2,75.2,84.1,71.2,35.5,83.3,77.6,46.5,31.4,33.2,12.8,48.2
20150210,0,CO,2.6,2.5,2.9,2.7,4,2.3,3.9,5.1,1.9,4.1,3,4,3.9,3.3,3,8.6,3.1,2.4,2.7,2.7,2,2.8,2.2,1.7,0.7,0.7,1.9,3.9,3.3,2.4,2.8,3.6,4.5,3.1,2.7
20150210,0,CO_24h,1.9,2.1,2,2.1,2,2,2.6,3.2,1.8,2.6,2,2.1,2.7,2.7,2.3,2.9,2,1.8,1.5,1.9,1.3,1.7,1.7,1.5,0.8,0.6,1.3,2.7,2.2,2.6,2.1,2.2,2.2,2.5,2.1
20150210,1,SO2,67.7,32.7,86.7,54.4,111.6,61.7,118,76.9,60,71.8,69.2,47.2,56.8,148.2,126.4,138.8,53.1,71.6,41.5,46.1,22.5,31.1,43.2,35.4,63.9,28.3,55,83,139.9,70.6,59.5,55.7,101.4,72.3,65.6
20150210,1,SO2_24h,47.5,47.4,54.5,51.2,54,56.8,56.8,59.2,47,59.8,53.7,44.8,51.6,87.1,69.1,70.6,42.6,59.1,38.9,40.6,23.9,40,50.3,51.6,68.3,20.3,42.1,52.1,53.8,58.2,57.7,62.9,66.8,72.3,56.8
20150210,1,NO2,119.7,99.6,136.2,114.9,132.2,125.4,134.5,74,107.5,120.5,120.8,107.3,84.9,108.8,114.2,124.1,72,93,71.6,76.3,56,63,53.4,89.4,30.4,31.1,226.5,119.6,118.3,95.1,119,109.9,137.4,123.3,112.7
20150210,1,NO2_24h,76.1,83.9,96.9,89.9,92.6,95.3,104.6,71.9,77.3,94.5,77.1,80.1,85.2,89.1,80.6,85.7,79.7,78.5,59.5,59.4,47.3,48.6,44.6,62.1,40.7,19.3,118.7,100.6,73.7,68.9,90.5,91.2,103.9,119.5,87.7
