date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151216,0,PM2.5,6,3,5,4,9,4,6,7,4,5,6,3,6,3,4,3,12,9,7,5,6,12,5,4,6,6,25,8,10,10,,5,12,,6
20151216,0,PM2.5_24h,6,7,7,7,6,6,5,7,5,5,7,8,21,8,7,5,11,10,7,9,7,14,7,5,8,4,13,10,62,54,,8,12,,7
20151216,0,PM10,,5,,5,,5,,29,6,6,,5,,5,5,5,,12,,5,,,5,5,32,,26,,,,,13,14,,10
20151216,0,PM10_24h,,11,,5,,7,,21,10,13,,21,,11,7,7,,19,,6,,,7,8,32,,23,,,,,20,21,,12
20151216,0,AQI,12,14,14,15,14,13,14,22,18,15,14,21,31,15,14,15,17,20,17,20,20,20,20,18,32,13,24,22,84,74,,21,22,,14
20151216,1,PM2.5,7,3,10,6,5,6,6,6,3,5,4,3,10,4,4,8,6,15,6,6,9,19,13,5,13,3,17,7,15,7,,5,10,,9
20151216,1,PM2.5_24h,6,7,7,7,6,6,5,7,4,5,6,7,14,7,7,5,10,10,7,9,7,14,7,5,8,4,13,9,55,46,,8,12,,7
20151216,1,PM10,,5,,,6,,,29,5,13,5,5,,5,5,,,,,,,33,,9,31,5,25,12,,,,15,11,,
20151216,1,PM10_24h,,11,,,12,,,21,10,13,9,19,,10,7,,,,,,,17,,8,32,10,23,21,,,,20,21,,
20151216,1,AQI,13,15,14,16,14,14,14,22,18,13,14,20,20,16,15,19,16,20,15,19,19,20,18,18,32,13,23,21,75,65,,20,22,,12
20151216,2,PM2.5,7,5,6,6,6,7,8,7,3,7,3,7,4,3,8,9,4,10,6,5,5,26,3,4,8,,13,17,10,9,,4,10,,7
20151216,2,PM2.5_24h,6,7,7,6,6,6,5,7,4,5,6,7,9,7,7,5,9,10,7,9,7,13,7,5,8,,12,9,48,40,,7,11,,7
20151216,2,PM10,,5,,,,,,21,5,13,5,,5,5,,,5,13,,5,,,11,8,46,,23,38,,,,13,,,
20151216,2,PM10_24h,,11,,,,,,21,9,12,8,,5,10,,,12,19,,6,,,7,8,33,,23,22,,,,20,,,
20151216,2,AQI,13,15,14,15,15,14,14,22,18,13,14,20,15,15,15,21,16,19,15,19,19,20,15,17,33,,23,22,67,57,,20,22,,13
20151216,3,PM2.5,5,6,3,5,7,7,4,5,3,6,3,6,3,5,7,4,,8,3,4,3,12,7,4,10,6,14,9,3,10,,3,10,,7
20151216,3,PM2.5_24h,6,7,7,6,6,6,5,7,4,5,6,7,8,7,7,5,,10,6,9,7,12,7,5,8,4,12,9,41,36,,7,11,,7
20151216,3,PM10,,,5,5,11,,6,23,9,11,5,,5,,,6,,13,5,5,5,,10,17,64,,17,,5,,,14,19,,7
20151216,3,PM10_24h,,,9,5,11,,7,21,9,12,8,,5,,,8,,18,15,6,5,,7,8,34,,22,,12,,,20,21,,12
20151216,3,AQI,13,15,14,15,15,15,14,21,18,14,14,20,14,16,15,19,,19,15,21,21,18,16,16,35,13,23,22,57,51,,20,21,,12
20151216,4,PM2.5,5,3,5,5,5,7,5,5,3,5,3,4,6,9,5,8,5,9,3,3,6,9,3,9,4,3,5,7,3,16,,8,8,,6
