date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151023,0,PM2.5,37,35,41,34,39,28,35,34,17,46,34,50,35,45,66,51,35,25,23,34,61,33,29,19,24,22,33,40,36,36,39,41,44,45,30
20151023,0,PM2.5_24h,32,29,33,29,30,29,26,26,11,31,30,32,34,36,37,30,36,21,18,32,29,31,22,14,15,23,28,40,31,32,31,31,36,37,30
20151023,0,PM10,51,,54,35,,35,40,55,17,61,,73,,50,88,84,56,,46,41,74,35,,,,,,,,,61,53,,71,43
20151023,0,PM10_24h,59,,57,35,,42,48,65,12,57,,66,,64,61,63,43,,39,36,40,51,,,,,,,,,58,57,,65,60
20151023,0,AQI,55,42,54,42,45,43,48,58,16,54,47,58,49,57,56,57,52,35,40,46,42,51,33,21,22,33,40,56,45,46,54,54,64,58,55
20151023,1,PM2.5,35,28,42,35,45,35,31,35,12,44,37,54,41,54,58,48,55,25,31,40,39,34,31,20,28,20,26,43,39,41,40,39,39,42,35
20151023,1,PM2.5_24h,30,27,32,28,29,27,24,25,11,30,29,31,33,36,36,29,35,20,18,31,27,30,22,15,16,22,26,39,31,32,30,29,34,35,28
20151023,1,PM10,51,,,38,46,42,37,59,16,50,,72,,,70,66,,,45,,,,,,,,,,,42,45,59,44,55,61
20151023,1,PM10_24h,54,,,35,41,37,43,65,12,56,,63,,,61,63,,,40,,,,,,,,,,,38,53,54,71,64,54
20151023,1,AQI,53,39,53,40,42,38,43,58,16,53,47,57,48,57,56,57,51,35,40,44,40,51,32,22,23,32,38,55,44,46,52,53,61,58,53
20151023,2,PM2.5,41,32,40,37,43,41,36,34,13,48,42,55,42,45,51,45,48,24,25,39,42,29,32,20,29,19,30,45,39,44,32,41,41,43,47
20151023,2,PM2.5_24h,29,25,31,26,28,25,23,24,11,29,28,31,32,35,35,29,34,21,18,29,26,29,22,15,16,21,25,38,31,31,28,28,33,34,27
20151023,2,PM10,45,,43,,,42,50,55,25,53,,87,,47,65,67,,,35,,42,30,,,,,,51,,,,48,,54,93
20151023,2,PM10_24h,49,,51,,,31,39,64,13,56,,64,,62,60,64,,,39,,40,49,,,,,,50,,,,52,,62,52
20151023,2,AQI,50,36,51,38,40,36,40,57,16,53,47,58,48,56,55,57,49,35,40,43,41,49,32,22,24,30,36,55,44,45,51,51,59,57,51
20151023,3,PM2.5,36,29,41,39,41,36,38,34,24,47,44,48,46,41,48,39,46,23,26,36,44,33,28,20,38,17,25,49,36,39,40,39,44,46,53
20151023,3,PM2.5_24h,27,23,30,25,27,23,22,24,11,28,28,32,31,34,34,28,33,21,18,29,25,28,22,15,17,20,25,38,30,31,27,27,31,32,26
20151023,3,PM10,,,43,,,,,52,28,61,,57,,,56,51,,27,39,,44,,,,,,,52,,,,,45,,88
20151023,3,PM10_24h,,,50,,,,,63,14,56,,64,,,60,62,,34,39,,40,,,,,,,51,,,,,61,,51
20151023,3,AQI,47,34,51,37,38,34,37,57,17,54,47,57,48,56,55,56,47,35,40,42,41,49,32,22,25,29,36,54,43,45,51,51,56,56,51
20151023,4,PM2.5,47,36,41,39,39,40,34,36,21,43,43,38,55,55,49,40,45,39,25,35,27,26,30,19,35,24,25,53,37,40,44,37,46,49,40
20151023,4,PM2.5_24h,27,24,30,26,26,23,22,25,11,28,28,32,31,35,34,28,31,22,19,28,25,28,22,16,18,20,24,38,30,31,28,27,31,33,25
20151023,4,PM10,,,,,,,50,47,25,51,,44,,,52,43,,44,32,,,,,,38,,,69,,,,45,50,55,
20151023,4,PM10_24h,,,,,,,38,62,14,56,,62,,,59,60,,35,39,,,,,,22,,,53,,,,51,60,61,
20151023,4,AQI,47,34,51,37,37,33,38,56,18,53,47,57,48,56,55,55,46,35,39,40,41,49,32,23,26,29,34,54,43,44,51,51,55,56,51
20151023,5,PM2.5,41,41,44,39,37,39,44,31,14,45,43,35,47,64,49,41,46,30,27,35,27,25,32,21,36,16,25,48,28,41,38,41,48,42,41
20151023,5,PM2.5_24h,27,23,30,26,26,23,22,25,10,28,29,32,31,34,34,28,30,22,19,26,25,27,22,16,18,20,23,38,30,30,28,27,31,33,25
20151023,5,PM10,,,,,,,,35,16,49,,45,,64,50,49,,,30,,,,,,,,,56,,,40,42,,53,41
20151023,5,PM10_24h,,,,,,,,62,14,56,,62,,62,59,60,,,39,,,,,,,,,53,,,50,51,,61,51
20151023,5,AQI,47,35,51,38,38,34,38,55,16,53,47,56,48,56,55,55,44,35,39,39,41,49,33,23,28,28,33,54,43,45,50,51,55,56,51
20151023,6,PM2.5,40,31,40,42,38,42,40,31,10,51,44,34,50,55,56,42,37,23,20,33,29,22,34,16,38,22,29,50,33,41,39,42,44,48,47
20151023,6,PM2.5_24h,29,25,32,27,27,25,23,25,10,30,30,32,33,37,36,29,30,23,19,26,25,26,23,16,20,20,23,39,30,31,29,29,32,34,27
20151023,6,PM10,,,,,,,59,40,13,56,,40,,,,54,,29,24,,,23,,,39,,,,,,40,,51,54,70
20151023,6,PM10_24h,,,,,,,39,58,14,55,,60,,,,58,,34,37,,,46,,,24,,,,,,48,,59,60,52
20151023,6,AQI,47,35,51,40,38,36,40,55,15,53,47,55,48,56,55,55,44,35,38,38,41,47,34,24,30,29,33,55,43,46,49,51,55,56,51
20151023,7,PM2.5,42,37,46,43,46,50,45,36,13,52,48,38,50,41,58,47,37,24,21,33,29,27,35,15,42,21,28,50,33,38,48,43,45,59,65
20151023,7,PM2.5_24h,29,25,32,28,27,26,24,26,11,31,31,33,34,38,37,30,30,23,20,26,26,26,24,16,22,20,22,40,30,32,30,29,32,35,28
20151023,7,PM10,42,,,,52,53,61,55,14,57,,49,,,,65,39,37,30,,,36,,,46,,,,,,52,,59,67,132
20151023,7,PM10_24h,46,,,,36,33,41,58,14,55,,59,,,,59,42,35,37,,,45,,,30,,,,,,49,,59,60,57
20151023,7,AQI,46,36,51,41,39,37,41,55,16,53,47,55,49,56,55,55,44,35,38,38,41,46,35,24,32,30,32,56,44,46,49,51,55,56,54
20151023,8,PM2.5,46,35,45,48,52,52,40,38,19,58,55,50,54,49,58,49,33,30,21,30,30,33,38,19,45,24,27,47,37,41,51,46,44,60,68
20151023,8,PM2.5_24h,30,26,33,29,28,27,25,27,11,33,33,34,35,38,39,32,31,24,20,27,27,27,26,17,24,21,23,41,31,33,31,30,33,36,30
20151023,8,PM10,,42,47,,61,70,71,67,21,63,70,81,,,59,70,,88,51,,44,52,48,41,57,,,51,,,67,52,66,87,145
20151023,8,PM10_24h,,47,50,,39,36,44,59,15,56,51,60,,,59,60,,38,38,,41,46,48,21,36,,,53,,,50,50,59,62,65
20151023,8,AQI,46,37,50,42,41,39,44,55,16,53,51,56,50,56,55,55,45,39,38,39,41,46,37,25,37,30,33,58,44,47,51,51,55,56,58
20151023,9,PM2.5,49,55,52,53,59,61,50,45,25,60,61,62,54,51,53,52,47,39,36,39,23,31,41,26,47,20,32,50,39,48,55,48,56,66,70
20151023,9,PM2.5_24h,31,27,33,30,30,28,26,28,12,35,34,36,36,40,40,33,32,25,21,28,27,28,27,18,25,21,24,42,31,34,32,31,35,38,32
20151023,9,PM10,56,,69,60,65,85,84,72,35,68,110,95,55,,60,73,,,96,,34,38,48,28,57,,,,49,,67,60,75,99,157
20151023,9,PM10_24h,47,,48,38,41,41,47,59,16,57,61,62,49,,59,63,,,41,,40,45,48,24,41,,,,49,,51,51,61,66,71
20151023,9,AQI,47,39,48,44,43,41,47,55,18,54,56,56,51,56,56,57,46,39,41,40,41,46,39,26,42,31,34,59,45,49,51,51,56,58,61
20151023,10,PM2.5,52,55,52,52,59,68,60,48,32,60,59,57,56,51,55,54,38,39,35,38,35,27,44,33,49,24,39,51,44,48,55,55,63,67,68
20151023,10,PM2.5_24h,33,28,34,32,32,31,28,29,13,37,36,38,37,41,41,35,33,26,22,29,28,28,28,19,27,21,25,43,32,35,34,33,36,39,35
20151023,10,PM10,56,,,,80,78,69,57,40,64,,66,,53,58,66,,47,45,,39,38,52,38,49,,,,,,,68,78,108,108
20151023,10,PM10_24h,48,,,,45,43,48,59,17,57,,62,,61,59,64,,40,42,,40,45,49,27,42,,,,,,,52,62,68,74
20151023,10,AQI,48,41,51,46,46,44,48,55,23,54,56,57,53,58,58,57,47,41,42,41,41,45,41,27,43,31,36,60,46,51,51,52,56,59,62
20151023,11,PM2.5,53,50,45,51,62,57,53,48,37,49,87,52,47,46,53,44,47,42,34,43,18,26,53,43,42,21,39,43,45,46,44,57,61,57,53
20151023,11,PM2.5_24h,34,29,35,33,34,32,30,31,14,38,39,39,38,42,42,36,33,27,23,29,28,29,30,20,28,21,25,43,33,36,35,34,38,41,36
20151023,11,PM10,,,,,76,,57,,48,,,75,,,54,,,52,55,,22,,62,47,,,,,,,51,60,,80,66
20151023,11,PM10_24h,,,,,47,,48,,19,,,63,,,58,,,41,44,,39,,53,29,,,,,,,51,53,,68,73
20151023,11,AQI,50,43,51,47,49,47,49,55,27,54,56,57,55,59,60,57,48,42,44,42,40,45,52,30,43,31,36,60,48,52,51,52,56,60,62
20151023,12,PM2.5,58,46,61,54,61,55,44,40,38,46,61,71,46,40,45,46,37,43,53,36,40,25,54,44,39,23,35,42,39,39,,56,61,63,51
