date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151124,0,PM2.5,15,14,17,15,29,,16,41,36,21,29,22,17,26,24,9,14,17,19,17,8,5,39,16,13,12,49,111,82,30,28,14,30,11,23
20151124,0,PM2.5_24h,25,26,26,25,28,,25,32,23,32,39,29,49,45,45,34,19,30,27,44,20,12,25,32,25,14,46,53,54,82,28,28,36,28,30
20151124,0,PM10,,,24,,,,17,,,,,,,,,,,,,,,5,,,,,,,,,,,,,28
20151124,0,PM10_24h,,,27,,,,40,,,,,,,,,,,,,,,5,,,,,,,,,,,,,35
20151124,0,AQI,36,37,38,36,41,,41,48,33,46,55,43,68,62,63,49,28,43,39,61,29,21,36,46,36,21,65,73,75,109,41,40,54,41,43
20151124,1,PM2.5,20,13,16,11,24,,24,39,61,23,26,23,20,18,20,10,13,18,14,19,16,10,39,12,19,10,57,104,76,26,21,16,26,19,23
20151124,1,PM2.5_24h,24,24,25,23,28,,24,30,24,31,38,28,47,43,44,32,19,28,26,41,19,12,25,30,24,14,46,55,56,81,27,26,34,27,28
20151124,1,PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151124,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151124,1,AQI,35,35,37,34,40,,41,45,34,44,54,41,66,60,61,47,27,40,38,58,28,18,36,43,35,21,64,76,76,108,40,38,52,39,41
20151124,2,PM2.5,14,13,14,15,14,,18,34,22,24,25,21,21,10,12,13,5,21,12,16,8,6,34,18,22,6,64,89,76,34,16,15,16,13,12
20151124,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151124,2,PM10,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,
