date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151130,0,PM2.5,386,369,378,381,376,371,379,227,,484,297,392,500,,494,458,85,54,100,202,78,93,134,39,33,33,89,472,500,500,412,445,392,434,346
20151130,0,PM2.5_24h,276,259,277,294,256,244,281,248,,351,320,327,393,,327,270,215,162,241,213,171,165,161,128,99,129,174,282,398,418,287,312,293,320,257
20151130,0,PM10,,,,,,,,,,,,,,,,468,,,,,,,,,,,,,539,,,,398,,
20151130,0,PM10_24h,,,,,,,,,,,,,,,,368,,,,,,,,,,,,,438,,,,351,,
20151130,0,AQI,327,310,327,345,307,295,331,298,137,394,370,378,429,,378,321,266,212,291,264,222,216,211,169,131,171,225,332,433,446,338,362,343,370,307
20151130,1,PM2.5,361,348,318,368,341,276,341,206,,494,179,247,500,,476,404,60,124,75,161,69,24,158,28,40,19,93,490,500,500,380,430,351,435,270
20151130,1,PM2.5_24h,280,263,278,298,258,244,283,244,,359,315,325,398,,337,280,209,157,234,213,166,158,159,120,92,122,171,309,405,423,292,318,293,326,255
20151130,1,PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,,
20151130,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,,,,,,
20151130,1,AQI,331,314,328,349,309,295,334,295,136,401,366,375,433,,387,331,259,208,284,264,216,208,209,158,122,161,222,359,437,449,342,368,344,376,305
20151130,2,PM2.5,259,333,288,377,246,192,223,191,31,472,186,153,499,,495,345,102,115,65,154,70,19,169,21,27,19,141,500,500,500,347,421,254,456,204
20151130,2,PM2.5_24h,279,267,278,302,256,242,280,241,180,366,311,318,405,,347,289,204,153,226,210,161,150,158,112,85,115,169,334,411,429,294,322,290,333,253
