date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20160408,0,PM2.5,8,13,8,8,3,14,11,22,13,3,3,6,18,3,10,8,3,4,9,9,9,7,8,6,12,5,7,,9,9,,11,7,,10
20160408,0,PM2.5_24h,91,88,86,80,78,86,77,87,56,78,81,89,92,92,84,68,102,37,65,68,77,100,86,45,32,77,72,,103,83,,82,88,,102
20160408,0,PM10,23,21,34,,5,37,34,102,35,8,42,20,37,19,41,,19,30,31,14,16,21,36,15,23,35,30,,47,28,,,39,,86
20160408,0,PM10_24h,113,98,142,,138,107,136,156,84,131,134,144,64,142,131,,56,115,94,103,76,41,76,140,138,46,59,,98,126,,,159,,213
20160408,0,AQI,120,117,114,107,104,114,102,115,76,105,108,118,121,122,111,91,134,83,84,92,103,132,114,95,95,103,96,,135,111,137,110,117,,132
20160408,1,PM2.5,10,9,3,3,5,9,3,27,5,3,3,6,11,5,9,3,3,10,6,5,4,3,8,3,8,3,10,,10,12,,7,9,,16
20160408,1,PM2.5_24h,80,79,76,71,68,76,68,76,47,69,72,79,82,83,74,60,89,30,55,63,68,90,75,36,29,69,68,,93,75,,73,78,,90
20160408,1,PM10,28,34,21,13,19,34,18,127,,5,28,,36,5,41,18,15,,24,29,17,24,23,19,38,25,29,,38,14,,38,29,,40
20160408,1,PM10_24h,109,95,133,84,126,104,125,145,,120,123,,44,131,121,88,54,,84,97,73,40,73,123,128,45,54,,95,116,,115,149,,201
20160408,1,AQI,107,106,102,96,92,102,91,102,68,93,97,106,110,111,100,82,118,81,73,86,92,119,101,87,90,93,91,,123,100,134,98,105,,126
20160408,2,PM2.5,10,11,11,3,9,6,16,38,8,8,8,10,18,5,8,6,3,6,3,7,3,,5,3,16,3,8,,9,15,,4,13,,10
20160408,2,PM2.5_24h,70,70,67,62,59,67,59,67,38,60,63,70,73,74,65,54,77,24,46,58,60,,65,28,27,60,63,,84,67,,64,69,,78
20160408,2,PM10,20,38,31,34,12,20,88,179,33,17,31,41,29,20,34,20,12,17,26,29,21,,26,5,38,14,25,,32,57,,35,24,,55
20160408,2,PM10_24h,104,92,123,82,113,100,118,137,82,107,112,126,42,119,113,84,51,103,82,90,71,,70,112,116,43,52,,91,109,,105,138,,189
20160408,2,AQI,94,95,90,85,82,90,84,94,67,82,86,94,98,99,88,74,103,77,66,79,81,40,88,82,84,82,86,,112,90,131,86,94,,120
20160408,3,PM2.5,11,10,5,3,5,7,14,33,11,3,3,10,13,5,9,3,3,6,3,7,7,8,3,11,12,3,4,,9,6,,8,14,,15
20160408,3,PM2.5_24h,59,62,57,54,49,56,51,58,31,52,54,61,64,64,57,49,65,19,37,52,52,73,55,22,25,52,57,,75,59,,55,59,,63
20160408,3,PM10,24,20,20,17,9,19,55,212,18,30,28,55,39,28,25,13,14,10,25,33,,19,43,70,29,20,23,,22,48,,11,29,,45
20160408,3,PM10_24h,101,88,112,79,101,88,110,134,75,95,100,116,42,106,103,80,50,95,73,82,,38,69,110,106,41,51,,88,102,,95,127,,175
20160408,3,AQI,81,84,81,74,76,77,81,93,63,73,76,84,87,86,77,67,88,73,62,71,71,96,76,81,79,71,78,,101,81,126,75,89,,113
20160408,4,PM2.5,15,9,3,15,11,9,3,40,12,12,6,9,18,10,11,6,3,3,10,3,8,7,3,13,17,14,16,,12,8,,3,11,,16
20160408,4,PM2.5_24h,49,53,48,46,40,45,42,49,25,43,45,52,55,55,48,43,52,15,30,47,44,63,46,18,23,44,52,,66,53,,46,50,,47
20160408,4,PM10,28,28,24,22,,24,86,217,33,52,23,,,19,33,20,9,16,19,64,20,29,8,24,182,,18,,38,24,,27,33,,76
20160408,4,PM10_24h,98,86,102,71,,85,101,130,69,84,90,,,94,95,77,48,90,71,81,68,38,66,97,104,,49,,85,94,,86,115,,162
20160408,4,AQI,74,73,76,64,69,68,76,90,60,68,71,79,76,75,73,64,72,70,61,66,61,84,64,74,77,62,72,,90,73,119,68,83,,106
20160408,5,PM2.5,14,20,16,3,5,8,12,40,8,31,3,5,4,6,15,10,3,8,7,14,7,5,12,7,16,3,10,,23,6,,4,13,,6
20160408,5,PM2.5_24h,39,45,39,37,31,34,34,41,22,36,36,43,46,46,40,35,41,13,22,42,35,53,38,16,22,36,46,,58,46,,37,41,,33
20160408,5,PM10,33,39,28,53,15,17,30,236,23,66,31,16,6,15,43,,13,19,33,75,11,55,20,34,29,29,19,,40,24,,68,31,,32
20160408,5,PM10_24h,95,84,92,63,72,82,90,125,63,75,79,94,39,83,93,,46,83,62,78,59,39,64,89,96,41,47,,83,85,,78,104,,156
20160408,5,AQI,73,67,71,57,61,67,70,88,57,63,65,73,65,67,72,64,57,67,56,64,55,72,57,70,74,52,64,,80,68,108,65,78,,104
20160408,6,PM2.5,,7,10,7,3,14,17,53,3,22,6,11,3,9,13,9,3,9,9,5,6,14,17,15,13,6,7,,3,14,35,15,19,,12
20160408,6,PM2.5_24h,,37,30,29,21,23,25,34,18,28,27,34,37,37,31,28,29,12,15,38,27,44,30,14,20,28,39,,50,39,125,29,31,,22
20160408,6,PM10,,21,31,,60,19,45,296,5,,41,20,37,23,49,28,17,29,22,20,23,51,27,35,22,13,20,,44,110,,,70,,39
20160408,6,PM10_24h,,81,83,,62,80,80,129,57,,69,81,39,72,85,68,45,75,52,71,57,39,62,81,89,39,46,,81,86,,,90,,145
20160408,6,AQI,70,66,67,54,57,65,65,90,54,58,60,66,53,61,68,59,45,63,52,61,54,61,57,66,70,40,56,,70,69,105,61,71,,98
20160408,7,PM2.5,37,18,20,3,12,12,32,41,3,22,19,10,3,5,7,14,6,13,5,14,11,9,7,21,9,4,9,,10,5,34,9,33,,20
20160408,7,PM2.5_24h,23,29,22,20,14,16,18,26,15,19,21,25,27,27,22,20,16,11,8,33,19,34,23,14,19,20,32,,42,33,104,20,22,,22
20160408,7,PM10,59,41,77,39,96,28,137,197,42,58,50,27,16,62,49,49,38,43,38,63,42,56,45,53,27,13,20,,40,61,,22,134,,79
20160408,7,PM10_24h,82,72,73,48,56,71,74,128,50,49,68,65,38,61,76,67,45,68,46,65,50,40,55,73,82,38,45,,80,79,,58,81,,140
20160408,7,AQI,66,62,62,48,53,61,62,89,51,49,60,58,39,56,64,59,45,60,46,58,50,49,53,62,66,39,47,,65,65,95,54,66,,96
20160408,8,PM2.5,32,16,19,3,11,13,16,36,3,8,21,19,26,14,3,25,3,12,8,22,12,21,24,45,8,3,14,,18,24,42,6,24,,14
20160408,8,PM2.5_24h,19,21,17,12,12,14,13,24,12,12,14,17,18,18,16,15,8,11,8,27,12,24,17,14,18,13,26,,34,26,88,13,18,,20
20160408,8,PM10,48,,40,5,,42,112,134,50,34,61,79,53,47,30,48,58,62,51,76,55,68,80,82,28,17,23,,52,49,,32,53,,70
20160408,8,PM10_24h,75,,67,46,,64,70,128,47,41,54,57,24,52,68,66,38,61,46,57,41,42,48,67,75,30,44,,71,69,,50,74,,134
20160408,8,AQI,63,58,59,46,53,57,60,89,48,41,52,54,31,52,60,59,39,56,46,54,42,42,49,59,63,31,44,,61,60,87,51,63,,93
20160408,9,PM2.5,20,15,11,29,,9,27,23,16,3,23,21,13,7,5,27,7,9,4,30,8,16,40,13,15,8,16,,28,25,34,10,14,,17
20160408,9,PM2.5_24h,18,19,15,10,,13,13,24,10,10,10,14,13,13,13,14,4,10,8,20,7,14,14,13,16,7,18,,24,20,77,11,17,,19
20160408,9,PM10,35,29,70,,,33,,98,,23,102,89,44,67,38,46,41,59,30,123,42,43,64,,47,32,45,,78,100,,39,48,,
20160408,9,PM10_24h,68,60,63,,,57,,129,,38,52,53,25,47,61,64,36,57,44,46,34,33,43,,69,23,44,,71,70,,48,69,,
20160408,9,AQI,59,55,57,44,51,54,59,90,45,38,51,52,27,48,56,58,37,54,45,47,35,33,44,58,60,24,44,,61,61,81,48,60,,91
20160408,10,PM2.5,28,10,22,3,3,8,11,3,5,35,10,16,8,10,22,8,11,6,3,11,3,19,15,6,13,3,14,,28,25,46,12,11,,7
20160408,10,PM2.5_24h,18,17,14,9,10,12,12,23,10,10,10,13,13,11,13,13,4,10,6,12,7,7,13,12,15,5,12,,20,19,70,10,16,,18
20160408,10,PM10,31,46,56,39,19,34,17,19,9,72,102,78,32,55,78,50,43,51,38,,36,50,60,19,66,11,37,,77,53,,63,34,,41
20160408,10,PM10_24h,62,55,59,40,46,52,63,127,41,36,52,52,25,44,57,61,36,54,43,,34,33,42,61,64,20,38,,66,69,,45,64,,125
20160408,10,AQI,57,53,55,40,47,51,57,89,41,37,51,51,26,45,54,56,37,53,44,47,34,34,43,56,58,20,39,,59,60,78,46,58,,88
20160408,11,PM2.5,16,19,13,7,9,8,3,5,,9,3,17,15,17,18,10,3,5,11,11,6,10,3,8,14,8,14,,22,16,,18,10,,9
20160408,11,PM2.5_24h,17,17,14,9,9,11,12,22,,10,10,13,13,11,12,13,4,9,7,12,7,7,11,12,14,5,10,,19,18,,11,15,,17
20160408,11,PM10,43,61,55,57,33,38,34,19,,72,58,62,21,48,65,46,32,66,60,44,31,30,56,101,61,36,42,,73,76,,76,48,,77
20160408,11,PM10_24h,58,53,57,39,43,49,61,122,,37,51,51,25,42,55,60,36,53,42,46,34,34,41,60,61,21,37,,65,70,,45,62,,121
20160408,11,AQI,54,52,54,39,44,49,56,86,39,38,51,51,26,42,53,55,37,52,42,47,34,35,41,55,56,21,37,,58,60,74,45,56,,86
20160408,12,PM2.5,22,16,23,3,21,14,19,5,,13,10,15,4,19,21,27,3,14,9,9,3,4,3,11,11,8,11,,19,16,,,15,,8
20160408,12,PM2.5_24h,17,16,14,8,9,11,12,22,,10,10,13,12,11,12,14,4,9,7,11,7,7,11,11,13,5,10,,19,18,,,15,,16
20160408,12,PM10,68,57,70,60,77,39,41,21,57,40,54,66,9,46,59,36,30,75,56,64,45,41,86,65,49,32,36,,57,57,,61,86,,54
20160408,12,PM10_24h,57,52,57,39,44,47,59,118,38,37,52,50,24,38,54,59,37,52,43,46,32,36,39,57,55,21,37,,64,69,,44,61,,118
20160408,12,AQI,54,52,54,40,44,47,55,85,38,37,51,51,31,39,52,55,37,52,43,47,33,36,40,54,53,23,37,,57,60,71,45,56,,85
20160408,13,PM2.5,25,34,58,16,26,17,21,9,7,8,9,19,27,155,13,13,4,3,11,10,5,15,,11,10,6,11,,15,19,6,,16,,8
20160408,13,PM2.5_24h,17,16,15,9,9,11,12,22,9,10,10,13,12,17,12,13,4,9,7,10,7,8,,11,13,5,10,,19,17,43,,15,,15
20160408,13,PM10,62,65,62,50,66,50,59,29,53,61,74,57,32,,57,76,42,50,61,58,42,74,69,87,46,49,35,,60,37,,,55,,55
20160408,13,PM10_24h,56,52,54,39,45,46,58,116,37,38,52,49,25,,53,59,37,50,43,46,33,38,38,55,48,23,37,,63,65,,,60,,115
20160408,13,AQI,54,51,52,40,45,46,54,83,37,38,52,49,31,38,52,55,38,51,43,47,33,39,39,53,48,25,37,,57,58,65,44,56,,83
20160408,14,PM2.5,26,29,23,10,21,17,16,15,13,22,7,26,,,19,63,9,11,12,16,5,12,13,9,,4,7,,26,13,15,10,17,,20
