date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20160202,0,SO2,4,10,11,6,13,12,24,19,11,14,23,18,36,17,12,4,3,8,13,2,8,5,13,6,17,2,5,13,36,54,9,11,9,9,10
20160202,0,SO2_24h,7,10,11,9,11,10,15,14,7,15,18,12,40,28,14,9,5,8,15,3,4,7,9,5,10,2,8,13,23,38,10,13,11,15,12
20160202,0,NO2,23,31,52,34,22,34,66,49,30,63,37,48,80,65,38,31,15,29,6,3,43,7,48,6,29,2,11,50,105,89,26,30,62,64,37
20160202,0,NO2_24h,28,40,41,30,29,37,42,27,14,58,24,29,70,60,37,44,20,33,11,8,21,22,30,5,21,3,14,58,68,65,36,37,55,61,39
20160202,0,O3,63,60,28,44,64,56,11,21,50,9,43,24,10,18,43,62,69,57,69,93,13,77,11,78,46,56,63,54,2,6,56,43,19,18,43
20160202,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160202,0,CO,0.5,0.5,0.8,0.4,0.5,0.6,0.6,1,0.7,0.7,1.3,1.1,2.1,0.9,0.6,0.7,0.3,0.5,0.5,0.9,1.1,1.6,1.5,0.3,0.5,0.3,0.6,1.2,3.1,5.4,0.5,0.5,0.7,0.8,0.5
20160202,0,CO_24h,0.5,0.6,0.7,0.5,0.7,0.6,0.5,0.6,0.5,1.1,1,0.9,3.2,1.9,0.8,0.8,0.5,0.5,0.6,0.9,0.6,1.5,1.1,0.3,0.4,0.3,0.7,1.5,2.8,4.4,0.6,0.7,0.9,1,0.7
20160202,1,SO2,5,8,12,8,13,10,19,21,9,16,28,13,64,25,13,6,4,11,11,2,6,7,15,11,24,2,6,12,36,44,8,12,10,12,9
20160202,1,SO2_24h,7,10,11,8,11,10,14,15,7,14,19,13,41,27,13,9,5,8,15,3,4,7,9,5,11,2,9,12,23,38,10,13,11,15,12
20160202,1,NO2,24,30,44,36,24,32,54,50,24,57,44,32,100,74,37,33,16,31,4,2,30,12,37,13,29,3,11,50,108,83,37,41,45,72,42
20160202,1,NO2_24h,28,40,41,30,28,36,41,28,15,57,26,30,70,59,36,44,20,33,11,8,21,22,31,5,21,3,14,56,69,65,36,37,54,62,39
20160202,1,O3,59,57,30,38,59,55,20,17,55,9,30,37,4,10,43,54,66,52,74,94,15,65,23,64,41,55,62,53,2,5,40,29,32,9,40
20160202,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160202,1,CO,0.6,0.5,0.8,0.4,0.6,0.6,0.5,1.7,0.6,0.9,2.1,0.8,4,1.1,0.6,0.8,0.4,0.7,0.4,0.8,1.2,1.8,1.4,0.5,0.6,0.3,0.6,1.5,3.9,5.8,0.6,0.7,0.8,0.9,0.5
20160202,1,CO_24h,0.5,0.6,0.7,0.5,0.7,0.6,0.5,0.7,0.5,1.1,1.1,0.9,3.2,1.8,0.7,0.8,0.4,0.5,0.5,0.9,0.6,1.5,1.1,0.3,0.4,0.3,0.7,1.4,2.8,4.4,0.6,0.7,0.9,1,0.6
20160202,2,SO2,8,10,10,10,13,9,17,19,8,16,36,23,66,22,38,9,6,11,10,2,6,6,12,11,14,2,6,15,40,40,8,13,12,10,16
20160202,2,SO2_24h,7,10,11,8,11,10,14,15,7,14,20,13,42,27,14,9,5,8,14,3,4,7,9,6,11,2,9,11,24,39,10,13,11,14,12
20160202,2,NO2,35,36,57,30,26,32,50,49,21,74,61,47,101,72,56,35,18,36,5,2,31,17,52,8,20,4,10,64,103,85,52,34,62,64,63
20160202,2,NO2_24h,28,40,41,30,28,36,41,29,15,58,28,31,71,59,37,44,20,34,11,8,20,22,31,5,21,3,14,56,70,66,36,37,55,62,40
20160202,2,O3,41,45,14,45,54,49,21,14,52,2,19,17,4,10,23,49,62,54,76,96,11,57,8,73,40,53,61,41,2,4,22,33,16,13,12
20160202,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
