,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
4649,38.28125,18.0,30.0,1016.6,NE,2.0,0,2.0
4650,37.09375,18.5,26.0,1002.0,NW,3.0,0,6.0
4651,39.51515151515152,21.0,24.0,1016.6,NW,5.0,0,4.0
4652,44.852941176470594,20.0,24.0,1016.6,SE,2.0,0,4.0
4653,52.264705882352935,18.8,24.6,1003.1,NE,1.0,0,24.0
4654,57.264705882352935,20.0,24.0,1016.6,NW,2.0,0,10.0
4655,62.82352941176471,19.0,26.0,1016.6,NW,3.0,0,10.0
4656,65.85294117647061,17.4,28.2,1004.0,NE,3.0,0,12.0
4657,62.264705882352935,18.0,30.0,1016.6,NE,5.0,0,10.0
4658,50.352941176470594,18.0,33.0,1016.6,NW,3.0,0,10.0
4659,32.294117647058826,15.7,33.2,1003.7,SE,2.0,0,7.0
4660,26.424242424242426,17.0,34.0,1016.6,NE,2.0,0,10.0
4661,25.970588235294123,16.0,36.0,1016.6,SE,4.0,0,10.0
4662,27.382352941176467,15.2,34.2,1002.1,SE,2.0,0,7.0
4663,28.088235294117645,14.0,36.0,1016.6,SE,6.0,0,10.0
4664,28.382352941176467,16.0,35.0,1016.6,SE,6.0,0,10.0
4665,30.21212121212121,16.7,33.4,1002.1,SE,2.0,0,7.0
4666,27.735294117647058,16.0,33.0,1016.6,SE,6.0,14,10.0
4667,27.516129032258068,14.0,32.0,1016.6,NW,3.0,0,10.0
4668,28.064516129032263,14.7,30.6,1002.7,NE,2.0,0,6.0
4669,33.61290322580645,15.0,30.0,1016.6,NW,6.0,0,10.0
4670,36.70967741935485,14.0,30.0,1016.6,NW,4.0,0,10.0
4671,40.78787878787879,13.4,29.2,1004.8,NW,1.0,0,0.0
4672,45.32352941176471,15.0,27.0,1016.6,NW,3.0,0,10.0
4673,50.4,14.0,28.0,1016.6,NW,3.0,0,10.0
4674,51.05714285714286,14.1,27.4,1004.2,NW,1.0,0,6.0
4675,39.142857142857146,15.0,25.0,1016.6,NW,3.0,0,10.0
4676,34.885714285714286,15.0,25.0,1016.6,SE,1.0,0,10.0
4677,34.34285714285714,14.6,26.9,1004.0,NE,1.0,0,24.0
4678,30.8,16.0,25.0,1016.6,NE,2.0,0,10.0
4679,28.257142857142853,17.0,26.0,1016.6,NE,2.0,0,10.0
4680,29.42857142857143,15.5,27.0,1004.8,NE,2.0,0,6.0
4681,28.82857142857143,17.0,28.0,1016.6,NE,3.0,0,10.0
4682,28.771428571428572,18.0,28.0,1016.6,NE,2.0,0,10.0
4683,27.485714285714284,16.6,28.7,1005.9,NW,2.0,0,7.0
4684,28.714285714285715,16.0,29.0,1016.6,NW,3.0,0,0.0
4685,28.457142857142852,17.0,30.0,1016.6,NW,4.0,0,10.0
4686,29.65714285714286,17.3,30.2,1005.3,NW,3.0,0,6.0
4687,30.285714285714285,19.0,30.0,1016.6,NW,4.0,0,10.0
4688,34.17142857142857,18.0,30.0,1016.6,NW,3.0,0,10.0
4689,34.94117647058823,17.5,29.7,1005.0,NE,2.0,0,7.0
4690,36.441176470588225,18.0,30.0,1016.6,NW,3.0,0,10.0
4691,41.90909090909091,19.0,28.0,1016.6,NE,1.0,0,10.0
4692,43.51515151515152,16.8,28.5,1005.9,NE,1.0,0,6.0
4693,47.78787878787879,19.0,27.0,1016.6,NW,4.0,0,10.0
4694,48.09090909090909,18.0,27.0,1016.6,NW,3.0,0,10.0
4695,45.647058823529406,17.1,28.2,1006.5,NW,4.0,0,0.0
4696,44.911764705882355,18.0,28.0,1016.6,NW,4.0,0,10.0
4697,46.38235294117647,18.0,26.0,1016.6,NW,3.0,0,2.0
4698,46.5,20.2,22.7,1007.4,NE,3.0,0,6.0
4699,49.65714285714286,20.0,23.0,1016.6,NW,7.0,0,2.0
4700,49.88571428571429,20.0,22.0,1016.6,NW,4.0,0,2.0
4701,50.97142857142857,20.0,22.6,1007.3,NE,3.0,0,24.0
4702,52.25714285714286,19.0,21.0,1016.6,NW,3.0,0,2.0
4703,51.542857142857144,20.0,21.0,1016.6,NW,6.0,0,10.0
4704,52.529411764705884,18.5,22.0,1007.7,NE,3.0,0,6.0
4705,49.67647058823529,20.0,22.0,1016.6,NW,3.0,0,0.0
4706,52.5,20.0,23.0,1016.6,NE,5.0,0,0.0
4707,53.911764705882355,18.3,23.2,1007.9,NE,4.0,0,81.0
4708,49.911764705882355,20.0,24.0,1016.6,NW,7.0,0,10.0
4709,50.70588235294117,19.0,25.0,1016.6,NW,7.0,0,10.0
4710,49.82352941176471,18.6,23.9,1006.9,NE,3.0,0,6.0
4711,43.911764705882355,20.0,26.0,1016.6,NW,5.0,0,10.0
4712,41.27272727272727,20.0,26.0,1016.6,NW,5.0,0,10.0
4713,40.76470588235294,18.5,25.6,1005.8,NW,3.0,0,7.0
4714,37.058823529411775,20.0,26.0,1016.6,NW,4.0,0,2.0
4715,34.14705882352941,19.0,25.0,1016.6,NW,2.0,0,10.0
4716,34.457142857142856,19.4,24.1,1006.7,NE,2.0,0,7.0
4717,34.31428571428572,20.0,24.0,1016.6,NE,2.0,0,10.0
4718,30.514285714285716,20.0,24.0,1016.6,NE,2.0,0,10.0
4719,26.942857142857147,19.5,24.2,1008.2,NE,3.0,0,0.0
4720,26.02857142857143,20.0,23.0,1016.6,NE,4.0,0,2.0
4721,26.057142857142853,20.0,22.0,1016.6,NE,5.0,0,2.0
4722,26.42857142857143,20.2,21.7,1007.7,NE,4.0,0,6.0
4723,29.205882352941174,19.0,22.0,1016.6,NE,3.0,0,10.0
4724,31.24242424242424,19.0,22.0,1016.6,NE,3.0,0,2.0
4725,33.588235294117645,19.4,21.7,1006.9,NE,1.0,0,24.0
4726,34.4,18.0,23.0,1016.6,NE,2.0,0,2.0
4727,36.48571428571429,18.0,23.0,1016.6,NE,1.0,0,4.0
4728,41.8,19.0,22.4,1007.8,NE,3.0,0,12.0
4729,39.31428571428572,19.0,22.0,1016.6,NW,4.0,0,4.0
4730,33.2,19.0,23.0,1016.6,NW,3.0,0,7.0
4731,24.514285714285716,20.1,21.1,1008.3,NW,2.0,0,81.0
4732,22.588235294117645,21.0,23.0,1016.6,NW,5.0,0,2.0
4733,22.088235294117645,20.0,24.0,1016.6,NW,4.0,0,8.0
4734,24.705882352941174,19.1,24.9,1006.6,NE,3.0,0,6.0
4735,23.088235294117645,20.0,26.0,1016.6,NE,3.0,0,10.0
4736,24.857142857142854,20.0,27.0,1016.6,NW,2.0,0,10.0
4737,23.529411764705888,19.1,26.7,1005.5,NE,2.0,0,1.0
4738,24.03030303030303,20.0,27.0,1016.6,SE,1.0,0,10.0
4739,25.96875,19.0,27.0,1016.6,SE,1.0,0,10.0
4740,28.806451612903228,19.5,25.6,1005.7,NE,1.0,0,1.0
4741,28.294117647058826,20.0,25.0,1016.6,SE,1.0,0,10.0
4742,30.823529411764714,21.0,24.0,1016.6,SE,1.0,0,10.0
4743,31.264705882352942,20.3,24.8,1006.2,NE,1.0,0,0.0
4744,34.93939393939394,22.0,24.0,1016.6,SE,1.0,0,4.0
4745,41.647058823529406,20.0,23.0,1016.6,NW,3.0,0,4.0
4746,51.08823529411765,20.0,21.2,1005.2,NE,2.0,0,6.0
4747,57.17647058823529,21.0,22.0,1016.6,NW,3.0,0,8.0
4748,61.264705882352935,21.0,22.0,1016.6,NW,1.0,0,4.0
4749,65.79411764705883,20.9,21.1,1006.1,NW,2.0,0,24.0
4750,72.3529411764706,21.0,21.0,1016.6,SE,1.0,0,2.0
4751,75.38235294117645,20.0,21.0,1016.6,SE,1.0,0,10.0
4752,77.41176470588233,19.3,22.0,1006.7,NE,3.0,0,6.0
4753,77.44117647058823,20.0,22.0,1016.6,NE,2.0,0,4.0
4754,72.0,20.0,24.0,1016.6,SE,1.0,0,2.0
4755,62.33333333333334,19.9,24.8,1007.1,NE,1.0,0,7.0
4756,56.21212121212121,21.0,26.0,1016.6,SE,1.0,0,2.0
4757,52.39393939393939,21.0,27.0,1016.6,SE,2.0,0,7.0
4758,44.36363636363637,19.7,27.4,1005.7,SE,2.0,0,6.0
4759,38.558823529411775,20.0,28.0,1016.6,SE,3.0,0,7.0
4760,38.0,21.0,28.0,1016.6,SE,4.0,0,7.0
4761,36.3235294117647,20.3,22.8,1005.1,NE,1.0,0,1.0
4762,34.382352941176464,22.0,24.0,1016.6,SE,1.0,0,0.0
4763,35.75757575757576,21.0,23.0,1016.6,NW,4.0,0,0.0
4764,36.60606060606061,20.6,23.5,1006.1,NE,1.0,0,6.0
4765,41.12121212121213,21.0,22.0,1016.6,NE,2.0,0,0.0
4766,44.51515151515152,21.0,23.0,1016.6,SE,1.0,0,0.0
4767,45.84375,21.8,23.2,1007.0,NE,1.0,0,0.0
4768,49.375,21.0,22.0,1016.6,SE,1.0,0,2.0
4769,44.7,22.0,22.0,1016.6,SE,1.0,0,2.0
4770,38.645161290322584,21.5,21.7,1006.7,NE,1.0,0,6.0
4771,44.13333333333333,22.0,22.0,1016.6,SE,1.0,0,2.0
4772,48.93333333333333,21.0,21.0,1016.6,NE,2.0,0,2.0
4773,49.36666666666667,21.4,21.7,1007.3,NE,2.0,0,24.0
4774,50.93333333333333,21.0,22.0,1016.6,SE,1.0,0,8.0
4775,50.53333333333333,21.0,22.0,1016.6,NE,3.0,0,8.0
4776,52.0,22.3,22.5,1008.3,NE,1.0,0,6.0
4777,53.48275862068966,22.0,23.0,1016.6,NE,2.0,0,2.0
4778,56.28571428571429,22.0,24.0,1016.6,NE,2.0,0,2.0
4779,56.41379310344828,21.3,25.2,1008.3,NE,1.0,0,81.0
4780,58.793103448275865,23.0,24.0,1016.6,SE,1.0,0,2.0
4781,59.3448275862069,22.0,24.0,1016.6,NE,3.0,0,2.0
4782,61.25,21.2,28.2,1006.9,NW,1.0,0,6.0
4783,62.33333333333334,22.0,27.0,1016.6,NE,4.0,0,4.0
4784,67.51724137931035,22.0,26.0,1016.6,NE,5.0,0,2.0
4785,71.36666666666666,21.6,25.1,1007.0,SE,5.0,0,1.0
4786,84.36666666666666,22.0,24.0,1016.6,SE,4.0,0,0.0
4787,93.86666666666666,21.0,23.0,1016.6,SE,2.0,0,2.0
4788,97.5,20.5,22.7,1007.6,NE,2.0,0,6.0
4789,98.51724137931036,21.0,23.0,1016.6,SE,1.0,0,2.0
4790,93.64516129032258,21.0,23.0,1016.6,NE,1.0,0,2.0
4791,97.25806451612905,21.5,23.1,1008.8,NE,1.0,0,0.0
4792,94.74193548387095,22.0,23.0,1016.6,SE,1.0,0,2.0
4793,70.90322580645163,22.0,23.0,1016.6,SE,1.0,0,8.0
4794,59.41935483870968,22.6,22.7,1007.7,NE,1.0,0,6.0
4795,51.225806451612904,22.0,22.0,1016.6,SE,3.0,0,2.0
4796,42.75,22.0,23.0,1016.6,NE,1.0,0,2.0
4797,45.64285714285714,22.5,22.7,1008.0,NW,1.0,0,24.0
4798,55.620689655172406,21.0,22.0,1016.6,NE,3.0,0,2.0
4799,64.10344827586206,21.0,22.0,1016.6,NE,2.0,0,2.0
4800,69.78571428571429,21.9,23.7,1008.5,NE,2.0,0,12.0
4801,72.0,22.0,23.0,1016.6,NE,2.0,0,2.0
4802,74.27586206896551,22.0,25.0,1016.6,NE,2.0,0,2.0
4803,75.71428571428571,20.4,26.3,1008.4,SE,2.0,0,1.0
4804,74.58620689655173,22.0,27.0,1016.6,SE,2.0,0,0.0
4805,72.34482758620689,23.0,28.0,1016.6,SE,3.0,0,2.0
4806,68.77777777777777,21.2,28.4,1006.6,NE,1.0,0,6.0
4807,69.55172413793103,22.0,29.0,1016.6,SE,2.0,0,2.0
4808,66.35714285714286,23.0,28.0,1016.6,SE,2.0,0,0.0
4809,70.25,20.9,29.2,1005.3,SE,2.0,0,1.0
4810,70.07142857142857,22.0,28.0,1016.6,SE,2.0,0,0.0
4811,68.61290322580646,22.0,28.0,1016.6,SE,2.0,0,0.0
4812,73.5806451612903,21.3,27.4,1005.3,SE,2.0,0,6.0
4813,78.87878787878788,23.0,27.0,1016.6,SE,4.0,0,8.0
4814,84.97878787878787,23.0,26.0,1016.6,SE,3.0,0,8.0
4815,86.5,22.0,25.9,1006.6,SE,3.0,0,0.0
4816,86.40625,22.0,25.0,1016.6,SE,2.0,0,8.0
4817,83.0,22.0,24.0,1016.6,SE,2.0,0,8.0
4818,86.45454545454545,22.5,24.4,1006.2,SE,1.0,0,6.0
4819,88.08823529411767,22.0,23.0,1016.6,SE,1.0,0,0.0
4820,91.08571428571429,22.0,23.0,1016.6,SE,1.0,0,0.0
4821,97.65714285714287,22.6,23.1,1006.2,NE,2.0,0,0.0
4822,105.05714285714286,22.0,23.0,1016.6,SE,3.0,35,0.0
4823,112.25714285714285,23.0,24.0,1016.6,SE,2.0,5,0.0
4824,110.37142857142857,22.9,23.7,1006.5,NE,1.0,0,6.0
4825,107.65714285714287,22.0,24.0,1016.6,SE,2.0,0,8.0
4826,106.29411764705885,23.0,26.0,1016.6,NE,2.0,0,7.0
4827,104.67647058823529,22.7,27.3,1005.8,SE,2.0,0,1.0
4828,99.94117647058823,23.0,27.0,1016.6,SE,2.0,0,8.0
4829,96.41176470588236,23.0,29.0,1016.6,SE,2.0,0,7.0
4830,94.85294117647058,22.9,29.2,1003.8,SE,2.0,0,6.0
4831,100.35294117647058,24.0,29.0,1016.6,SE,4.0,0,4.0
4832,119.17142857142859,24.0,30.0,1016.6,SE,3.0,0,4.0
4833,136.97142857142856,23.0,29.8,1002.6,SW,1.0,0,1.0
4834,151.58823529411762,24.0,29.0,1016.6,SE,2.0,0,4.0
4835,157.12121212121212,24.0,28.0,1016.6,SE,2.0,0,4.0
4836,157.3939393939394,20.2,24.5,1004.3,SW,3.0,0,6.0
4837,160.57575757575756,21.0,23.0,1016.6,SE,4.0,0,2.0
4838,164.21212121212122,22.0,23.0,1016.6,NE,2.0,0,10.0
4839,161.11764705882354,19.8,22.1,1005.1,SW,2.0,0,0.0
4840,155.2941176470588,22.0,23.0,1016.6,SE,1.0,0,0.0
4841,156.97058823529414,22.0,22.0,1016.6,NE,1.0,0,0.0
4842,162.05882352941177,19.6,22.5,1004.2,SW,1.0,0,6.0
4843,159.17647058823533,21.0,21.0,1016.6,NW,1.0,0,0.0
4844,118.71428571428572,21.0,21.0,1016.6,NW,2.0,0,0.0
4845,78.82857142857142,20.5,21.2,1004.1,SE,1.0,0,0.0
4846,55.62857142857143,21.0,22.0,1016.6,SE,1.0,0,0.0
4847,51.514285714285705,21.0,22.0,1016.6,SE,1.0,0,0.0
4848,50.65714285714286,20.5,24.2,1004.9,SE,2.0,0,12.0
4849,48.32352941176471,22.0,25.0,1016.6,SE,1.0,0,0.0
4850,49.235294117647065,22.0,26.0,1016.6,SW,2.0,0,0.0
4851,50.62857142857143,19.2,27.1,1004.3,SW,1.0,0,7.0
4852,54.4,22.0,28.0,1016.6,SE,2.0,0,0.0
4853,58.0,22.0,30.0,1016.6,SE,1.0,0,0.0
4854,61.51515151515152,19.8,30.5,1002.7,SW,1.0,0,7.0
4855,66.35294117647061,23.0,30.0,1016.6,SE,2.0,0,0.0
4856,73.73529411764707,22.0,30.0,1016.6,SE,2.0,0,0.0
4857,77.82352941176471,20.6,30.1,1001.7,SE,3.0,0,7.0
4858,78.91176470588233,22.0,29.0,1016.6,SE,3.0,0,10.0
4859,74.26470588235293,22.0,28.0,1016.6,SE,2.0,0,2.0
4860,72.09375,20.7,28.2,1004.0,SW,3.0,0,1.0
4861,67.79411764705883,22.0,23.0,1016.6,SW,2.0,0,7.0
4862,66.08823529411765,24.0,25.0,1016.6,NW,3.0,0,0.0
4863,60.941176470588225,21.6,22.4,1005.4,SE,1.0,0,0.0
4864,55.970588235294116,25.0,27.0,1016.6,SW,2.0,0,10.0
4865,54.375,23.0,24.0,1016.6,NE,2.0,0,0.0
4866,56.71875,21.4,22.1,1004.4,SE,1.0,0,6.0
4867,58.06060606060606,23.0,23.0,1016.6,NE,1.0,0,0.0
4868,53.70588235294117,23.0,23.0,1016.6,SE,1.0,0,0.0
4869,27.323529411764714,21.8,22.0,1004.9,SE,0.0,0,24.0
4870,22.558823529411764,23.0,23.0,1016.6,NW,1.0,0,0.0
4871,21.911764705882355,23.0,24.0,1016.6,NE,2.0,0,0.0
4872,22.78787878787879,20.7,24.4,1005.5,NE,1.0,0,12.0
4873,23.470588235294123,24.0,27.0,1016.6,SE,1.0,0,0.0
4874,27.44117647058824,24.0,27.0,1016.6,SE,1.0,0,0.0
4875,31.382352941176467,21.3,25.6,1004.9,SE,1.0,0,1.0
4876,33.97058823529412,23.0,26.0,1016.6,SE,1.0,0,0.0
4877,37.382352941176464,23.0,28.0,1016.6,NE,2.0,0,0.0
4878,36.970588235294116,21.2,29.7,1002.7,SE,2.0,0,6.0
4879,38.26470588235294,22.0,30.0,1016.6,SE,2.0,0,10.0
4880,40.4,21.0,30.0,1016.6,SE,2.0,0,10.0
4881,45.97142857142857,21.8,30.1,1002.0,SW,3.0,0,1.0
4882,52.02857142857143,22.0,29.0,1016.6,NE,3.0,0,10.0
4883,54.441176470588225,23.0,28.0,1016.6,NE,1.0,0,10.0
4884,57.6969696969697,19.3,27.5,1002.1,SW,1.0,0,7.0
4885,65.65625,23.0,25.0,1016.6,SE,0.0,0,10.0
4886,74.75,22.0,25.0,1016.6,NE,1.0,0,10.0
4887,67.40625,20.0,25.4,1003.0,SW,2.0,0,0.0
4888,65.18181818181819,22.0,24.0,1016.6,SE,1.0,0,10.0
4889,61.516129032258064,21.0,23.0,1016.6,NW,2.0,0,10.0
4890,44.70967741935484,21.2,23.9,1001.8,NE,1.0,0,6.0
4891,35.852941176470594,22.0,23.0,1016.6,SE,1.0,0,10.0
4892,34.794117647058826,21.0,23.0,1016.6,SE,1.0,0,10.0
4893,37.588235294117645,20.7,23.8,1001.9,SE,1.0,0,0.0
4894,41.52941176470589,21.0,23.0,1016.6,NW,3.0,0,0.0
4895,42.852941176470594,22.0,24.0,1016.6,NW,2.0,0,0.0
4896,47.61764705882353,21.1,24.9,1002.3,NE,1.0,0,6.0
4897,48.441176470588225,23.0,26.0,1016.6,SE,1.0,0,0.0
4898,45.441176470588225,23.0,27.0,1016.6,SE,1.0,0,0.0
4899,42.78787878787879,20.3,28.6,1002.1,NW,2.0,0,1.0
4900,43.970588235294116,22.0,29.0,1016.6,SE,1.0,0,0.0
4901,44.87878787878788,22.0,30.0,1016.6,SE,2.0,0,0.0
4902,42.911764705882355,17.5,32.4,999.9,SW,2.0,0,6.0
4903,45.147058823529406,18.0,34.0,1016.6,SE,2.0,0,2.0
4904,48.70588235294117,18.0,33.0,1016.6,SW,3.0,0,2.0
4905,59.67647058823529,18.4,29.6,999.9,SE,3.0,0,7.0
4906,73.91176470588233,21.0,30.0,1016.6,SE,3.0,0,10.0
4907,87.48484848484848,20.0,28.0,1016.6,SE,3.0,0,10.0
4908,78.88235294117645,20.6,26.9,1000.6,SW,2.0,0,6.0
4909,65.47058823529412,22.0,25.0,1016.6,SE,1.0,0,10.0
4910,54.529411764705884,21.0,25.0,1016.6,NE,2.0,0,10.0
4911,52.88235294117647,20.3,25.5,1001.5,SE,1.0,0,0.0
4912,48.09375,21.0,23.0,1016.6,NE,1.0,0,10.0
4913,47.18181818181818,21.0,24.0,1016.6,NE,1.0,0,10.0
4914,48.171428571428564,20.7,23.7,1001.2,NW,0.0,0,6.0
4915,46.828571428571436,21.0,22.0,1016.6,NE,2.0,0,0.0
4916,48.457142857142856,21.0,22.0,1016.6,NE,1.0,0,0.0
4917,54.74285714285714,20.5,22.8,1000.6,SE,1.0,0,0.0
4918,61.28571428571429,21.0,22.0,1016.6,SE,0.0,0,0.0
4919,66.62857142857143,21.0,24.0,1016.6,SE,1.0,0,10.0
4920,67.71428571428571,19.8,25.7,1001.6,SE,1.0,0,6.0
4921,71.02857142857142,20.0,27.0,1016.6,SE,1.0,0,10.0
4922,66.47058823529412,21.0,28.0,1016.6,SW,2.0,0,0.0
4923,68.26470588235293,21.0,29.0,1001.0,NW,1.0,0,1.0
4924,65.88235294117646,22.0,31.0,1016.6,SE,2.0,0,0.0
4925,62.171428571428564,22.0,32.0,1016.6,SE,2.0,0,0.0
4926,64.79411764705883,20.6,32.4,999.7,SW,5.0,0,6.0
4927,69.31428571428572,21.0,34.0,1016.6,SW,3.0,0,9.0
4928,78.08823529411767,22.0,33.0,1016.6,SE,4.0,0,9.0
4929,84.91176470588233,22.1,32.3,998.9,SW,4.0,0,7.0
4930,93.94117647058823,21.0,32.0,1016.6,SW,4.0,0,9.0
4931,98.88571428571429,22.0,31.0,1016.6,SE,3.0,0,9.0
4932,96.62857142857143,23.1,29.9,999.4,SE,2.0,0,1.0
4933,88.1764705882353,24.0,30.0,1016.6,SE,3.0,0,10.0
4934,70.94285714285714,24.0,28.0,1016.6,SE,2.0,0,10.0
4935,70.76470588235293,23.3,28.4,1001.3,SW,3.0,0,0.0
4936,71.5,24.0,28.0,1016.6,SE,2.0,0,10.0
4937,70.14705882352939,24.0,28.0,1016.6,SE,2.0,0,0.0
4938,74.52941176470588,22.3,26.7,1000.6,SW,1.0,0,1.0
4939,88.76470588235294,23.0,26.0,1016.6,SE,1.0,0,0.0
4940,104.70588235294115,23.0,24.0,1016.6,SE,1.0,0,0.0
4941,108.67647058823529,22.1,24.0,1001.5,SE,1.0,0,0.0
4942,111.82352941176471,23.0,25.0,1016.6,SE,1.0,0,0.0
4943,114.32352941176471,24.0,27.0,1016.6,NE,1.0,0,0.0
4944,123.23529411764706,23.9,28.0,1003.6,NW,1.0,0,6.0
4945,120.52941176470587,24.0,30.0,1016.6,NE,2.0,0,0.0
4946,118.58823529411764,24.0,31.0,1016.6,SE,1.0,0,0.0
4947,113.23529411764706,23.3,32.3,1003.7,NE,2.0,0,1.0
4948,111.14705882352942,24.0,33.0,1016.6,SE,2.0,0,0.0
4949,106.14705882352942,24.0,33.0,1016.6,SE,1.0,0,0.0
4950,104.73529411764706,20.7,34.4,1002.6,NE,2.0,0,1.0
4951,104.38235294117645,23.0,35.0,1016.6,SE,2.0,0,10.0
4952,107.38235294117645,22.0,34.0,1016.6,SE,2.0,0,10.0
4953,104.41176470588236,21.5,33.7,1002.6,SW,2.0,0,1.0
4954,100.47058823529413,24.0,32.0,1016.6,SE,3.0,0,10.0
4955,105.79411764705885,24.0,32.0,1016.6,SE,2.0,0,10.0
4956,97.52941176470587,21.7,31.2,1003.6,SW,1.0,0,6.0
4957,84.94117647058823,24.0,29.0,1016.6,NE,2.0,0,10.0
4958,76.67647058823529,23.0,28.0,1016.6,SE,1.0,0,10.0
4959,70.73529411764707,23.1,29.1,1004.4,SE,0.0,0,0.0
4960,68.38235294117646,21.0,27.0,1016.6,SE,1.0,0,10.0
4961,72.88235294117645,22.0,26.0,1016.6,NE,1.0,0,10.0
4962,66.85294117647061,20.0,27.2,1004.2,SE,3.0,0,6.0
4963,63.67647058823529,22.0,27.0,1016.6,SE,2.0,0,0.0
4964,62.441176470588225,23.0,26.0,1016.6,SE,2.0,0,0.0
4965,64.41176470588235,21.1,24.0,1004.6,NE,1.0,0,0.0
4966,65.97058823529412,23.0,24.0,1016.6,SE,1.0,0,0.0
4967,70.02941176470588,22.0,25.0,1016.6,SE,2.0,0,10.0
4968,72.52941176470588,21.2,26.2,1005.7,NE,1.0,0,12.0
4969,74.55882352941177,22.0,28.0,1016.6,SE,1.0,0,10.0
4970,74.3030303030303,23.0,30.0,1016.6,SE,1.0,0,10.0
4971,72.08823529411767,22.5,30.3,1005.0,NE,3.0,0,1.0
4972,61.6969696969697,23.0,31.0,1016.6,SE,3.0,0,10.0
4973,57.84848484848485,24.0,32.0,1016.6,SE,3.0,0,10.0
4974,53.17647058823529,24.5,32.5,1003.3,SW,3.0,0,1.0
4975,53.88235294117647,25.0,32.0,1016.6,SE,4.0,0,0.0
4976,56.5,25.0,33.0,1016.6,SW,4.0,0,0.0
4977,65.39393939393939,24.8,33.1,1001.6,SW,3.0,0,1.0
4978,75.9090909090909,25.0,32.0,1016.6,SE,3.0,0,10.0
4979,90.15151515151516,25.0,32.0,1016.6,SE,3.0,0,2.0
4980,93.6875,25.9,31.6,1001.9,SE,2.0,0,1.0
4981,91.85294117647058,23.0,24.0,1016.6,SW,3.0,0,8.0
4982,95.23529411764706,23.0,24.0,1016.6,SE,4.0,0,2.0
4983,97.08823529411764,23.0,23.7,1005.2,SW,5.0,0,0.0
4984,92.14285714285714,23.0,23.0,1016.6,SE,1.0,0,2.0
4985,87.77142857142857,22.0,23.0,1016.6,SE,3.0,0,0.0
4986,99.25714285714285,23.2,23.4,1003.7,NW,1.0,0,6.0
4987,106.91428571428571,23.0,23.0,1016.6,NW,3.0,0,0.0
4988,103.41176470588236,23.0,23.0,1016.6,SE,2.0,0,2.0
4989,63.51515151515152,23.4,23.6,1002.5,NE,2.0,0,24.0
4990,29.44117647058824,23.0,24.0,1016.6,SE,1.0,0,4.0
4991,25.42857142857143,23.0,25.0,1016.6,NW,2.0,0,0.0
4992,29.45454545454545,23.6,24.5,1003.4,SW,1.0,0,6.0
4993,29.823529411764714,24.0,25.0,1016.6,NE,2.0,0,2.0
4994,34.76470588235294,23.0,26.0,1016.6,SE,1.0,0,2.0
4995,39.147058823529406,22.4,26.6,1004.3,NE,2.0,0,1.0
4996,42.66666666666666,22.0,28.0,1016.6,SE,2.0,0,10.0
4997,45.17647058823529,23.0,28.0,1016.6,SE,2.0,0,10.0
4998,45.411764705882355,22.0,30.0,1001.9,NE,2.0,0,6.0
4999,44.441176470588225,22.0,30.0,1016.6,NE,2.0,0,10.0
5000,45.18181818181818,22.0,30.0,1016.6,SE,1.0,0,10.0
5001,47.08823529411765,22.5,31.2,1000.7,SW,2.0,0,1.0
5002,46.67647058823529,23.0,30.0,1016.6,SE,1.0,0,10.0
5003,43.88235294117647,23.0,29.0,1016.6,SE,2.0,0,10.0
5004,40.96969696969697,23.5,29.1,1001.4,SE,1.0,0,1.0
5005,43.79411764705883,24.0,27.0,1016.6,NE,1.0,0,10.0
5006,40.6764705882353,23.0,27.0,1016.6,SE,2.0,0,10.0
5007,40.73529411764706,23.8,27.8,1002.7,NW,1.0,0,0.0
5008,43.61764705882353,24.0,26.0,1016.6,NW,2.0,0,10.0
5009,45.4,23.0,26.0,1016.6,SE,2.0,0,10.0
5010,47.5,24.3,26.6,1000.4,SW,2.0,0,1.0
5011,54.32352941176471,23.0,26.0,1016.6,SE,1.0,0,0.0
5012,54.647058823529406,23.0,26.0,1016.6,NW,5.0,0,0.0
5013,60.264705882352935,23.7,26.0,1000.4,NW,1.0,0,24.0
5014,67.76470588235293,24.0,25.0,1016.6,NW,1.0,0,0.0
5015,71.29411764705883,23.0,26.0,1016.6,NE,2.0,0,0.0
5016,72.32352941176471,23.5,28.0,1001.0,NE,2.0,0,12.0
5017,69.58823529411765,24.0,29.0,1016.6,NE,2.0,0,0.0
5018,69.88235294117646,25.0,29.0,1016.6,SE,1.0,0,0.0
5019,69.67647058823529,23.8,30.1,1001.8,NE,2.0,0,1.0
5020,60.470588235294116,25.0,32.0,1016.6,SE,1.0,0,0.0
5021,54.647058823529406,26.0,32.0,1016.6,SE,2.0,0,0.0
5022,51.058823529411775,24.2,31.2,1000.7,SW,1.0,0,6.0
5023,53.058823529411775,25.0,31.0,1016.6,SW,3.0,0,0.0
5024,59.82352941176471,25.0,31.0,1016.6,SE,2.0,0,0.0
5025,65.03030303030303,25.5,31.9,999.3,SE,2.0,0,81.0
5026,75.8529411764706,26.0,31.0,1016.6,SE,1.0,0,0.0
5027,82.45454545454545,26.0,30.0,1016.6,SE,2.0,0,0.0
5028,81.61290322580646,25.0,30.1,1000.3,SE,0.0,0,6.0
5029,85.78125,27.0,28.0,1016.6,NW,2.0,34,0.0
