date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20141004,0,SO2,5,,4.7,2,6.3,5.9,8.7,4.5,2,4.6,2.4,3.3,3,3.8,4,9.8,2,2,2,4.4,2,2.4,2,2,6.2,6.1,7.6,,2,6.5,3.7,7.4,7.1,6.8,5.5
20141004,0,SO2_24h,6.2,,6.3,2.8,7.2,6.7,10.4,5.7,8,6.5,5.4,6.7,4.8,5.7,6.1,12.3,4,3.8,3.9,7.8,2.8,4.7,2.1,5.1,6.6,6.1,16.8,,3.7,7,4.4,9.4,8.9,7.5,7.8
20141004,0,NO2,76.6,,77.9,74.4,79.9,76.6,88.5,57.6,53.7,74.4,48.2,65.5,76.7,57.5,49.7,67.8,53.2,39.2,56.3,25.6,33.4,35.7,47.3,44.7,75.9,14.6,40.5,,11.5,61.6,71.6,82.6,72.8,73.9,57.8
20141004,0,NO2_24h,69.6,,72.2,75.6,66.1,67.4,81.2,49.3,54.6,71.5,60.5,66.4,65.8,68.2,59,56.1,36.7,41,40.8,38,26.7,29.8,36.2,28,48.8,6.1,53.6,,24.5,46.4,72.5,80.3,68,80,57.3
20141004,0,O3,5.6,,4,2,2,2,2,2,2,2,2,2,2,18,32.1,2,2,14.7,2,47.8,7.7,2,18.9,2,2,14.8,56.3,,40.1,2,2,2,2,2,2
20141004,0,O3_24h,36,,23.3,30.6,16,45.5,12.8,25.8,44.1,7.6,29.9,49.1,68.1,69.5,85.3,78.8,19.4,48.2,47.7,59.1,30.4,38.9,75,59.6,63.5,61.3,59.3,,109.5,98.2,29.3,18,10.6,2,17.5
20141004,0,CO,2.9,,3.1,3,2.8,2.9,2.6,1.8,2.1,2.4,2.1,2.3,2.5,1.6,1.8,2.2,2.1,2.2,2,1.5,2.2,1.9,2,2,2.3,1.6,1.2,,1.2,2,3.2,3.1,2.9,2.9,2.9
20141004,0,CO_24h,2.3,,2.1,2.2,1.7,2.2,1.5,1.1,1.6,2.1,1.6,1.7,1.8,2.1,2.3,2.2,1.3,1.4,1.2,2,1.1,1.1,0.9,1.2,1.2,0.9,2.1,,1.3,1.1,2.4,2.4,1.9,2.3,2.1
20141004,1,SO2,4.2,,4.3,2,5.4,6.2,7.8,3.7,2.1,5.4,2.7,3.2,3.2,3.3,3,7.5,2,2,2,2.5,2,7.1,2,3.2,6.3,5.6,6.5,,2,5.1,2.7,3.9,6.9,4.2,5.2
20141004,1,SO2_24h,6.3,,6.4,2.8,7.2,6.9,10.3,5.7,8,6.6,5.4,6.7,4.9,5.8,6.1,12.3,4,3.8,3.9,7.8,2.8,4.9,2.1,5.1,6.8,6.3,16.6,,3.7,7,4.5,9.3,9,7.4,7.5
20141004,1,NO2,49.8,,48.8,41.8,54.1,47.5,79.1,57.4,66.4,40.7,74.7,76,76.5,26.8,33.5,63.8,49.6,45.5,70.3,28.4,40.9,27.1,41.6,57.9,73.3,8.8,41.2,,11.9,57.3,48,52.4,54.4,61.8,64
20141004,1,NO2_24h,68.6,,70.9,74.5,65.5,66.4,81.3,50.2,54.6,70.3,61.8,66.7,66.8,66.9,57.7,56.3,37.3,41.2,42.8,38.2,28.1,29.9,36.7,30,50.7,6.2,52.3,,24,47,71.8,79.3,67,79.5,57.6
20141004,1,O3,28.1,,31.9,37.5,19.1,34,9.5,2,2,29.9,2,2.4,3,44.6,34.1,2,10.5,10.8,2,43.6,12.9,46.9,17.9,2,2,30.1,52.9,,28,13.8,23.3,26.7,22,5.2,3.2
20141004,1,O3_24h,36,,31.9,37.5,19.1,45.5,12.8,25.8,44.1,29.9,29.9,49.1,68.1,69.5,85.3,78.8,19.4,48.2,47.7,59.1,30.4,46.9,75,59.6,63.5,61.3,59.3,,109.5,98.2,29.3,26.7,22,5.2,17.5
20141004,1,CO,2,,1.6,1.6,1.7,2,1.8,1.9,2,1.3,2,1.9,1.9,1.2,1.3,1.3,1.9,2.4,1.9,1.1,1.8,1.4,2,2.3,2.5,1.5,1,,1.1,1.6,1.8,1.7,1.6,1.7,1.9
20141004,1,CO_24h,2.3,,2.1,2.2,1.7,2.2,1.5,1.2,1.7,2.1,1.7,1.7,1.8,2.1,2.3,2.2,1.3,1.5,1.3,2,1.2,1.1,1,1.3,1.3,0.9,2.1,,1.3,1.2,2.4,2.4,1.9,2.3,2.1
20141004,2,SO2,5.2,,4.2,2.2,4.5,6.8,7.9,3.6,3.1,3.7,2.8,4.5,3.4,3.3,3.7,12.1,2,2,2.7,4.3,2,5.6,2,2.8,5.2,9,5.4,,2,4.3,3,6.7,5.5,4.8,4.5
20141004,2,SO2_24h,6.4,,6.5,2.8,7.2,7.1,10.3,5.7,8,6.7,5.4,6.8,4.9,5.8,6.2,12.6,3.9,3.8,4,7.8,2.8,5.1,2.1,5.1,6.9,6.6,16.3,,3.7,7,4.5,9.4,8.9,7.3,7.2
20141004,2,NO2,41,,33.5,29.8,30.6,34.4,48.5,61.1,43.3,22.5,37.7,39.7,36.1,26.3,24.8,55.1,45.4,61.7,51.8,28.2,34.8,20.8,53.9,60.9,73.8,4.9,41.9,,7.9,30.2,39.8,45.5,35.5,50.9,59.1
20141004,2,NO2_24h,67.4,,69.4,72.4,64.2,65.2,79.9,51.5,54.2,68.4,60.8,65.4,66.1,65.4,56.1,56.6,38.3,43.3,44.5,37.8,29.3,29.8,37.2,32.3,52.7,6.1,51.2,,23,46.9,70.8,77.9,65.6,78.5,58
20141004,2,O3,34.2,,45.8,49,37,44.5,35.2,2,36.8,45.1,32,25,31.6,45.2,31.2,7.9,15.6,2,13,41.9,14.7,61,9.2,6.9,2,67.5,48,,35.1,42.9,32,26.4,40.9,11.2,6.2
20141004,2,O3_24h,36,,45.8,49,37,45.5,35.2,25.8,44.1,45.1,32,49.1,68.1,69.5,85.3,78.8,19.4,48.2,47.7,59.1,23.9,61,75,59.6,63.5,67.5,59.3,,109.5,98.2,32,26.7,40.9,11.2,17.5
20141004,2,CO,1.9,,1.1,1.2,1.3,1.8,1.1,1.8,1.1,1,1.2,1,1.1,1,1.2,0.8,1.5,2.4,1.2,1.2,1.6,1.1,2.2,2.1,2.5,1.2,1,,0.8,0.8,1.5,1.6,0.9,1.3,1.3
20141004,2,CO_24h,2.3,,2.1,2.2,1.7,2.2,1.5,1.2,1.7,2.1,1.7,1.7,1.8,2.1,2.3,2.2,1.3,1.6,1.3,2,1.2,1.2,1,1.4,1.4,1,2,,1.3,1.2,2.4,2.4,1.9,2.3,2.1
20141004,3,SO2,3.3,,3.6,2,2.1,6.2,7,3.8,3.4,2,2.5,3,3,3.9,4.5,8.2,2,2,2,2.6,2,3,2,2.7,3.2,5.7,3.7,,2,4.3,3,5.6,4.6,4.2,5.9
20141004,3,SO2_24h,6.5,,6.5,2.8,7.1,7.3,10.2,5.7,8,6.7,5.4,6.8,5,5.9,6.3,12.7,3.9,3.8,4,7.7,2.8,5.1,2.1,5.2,7,6.7,16.1,,3.7,6.9,4.5,9.4,8.9,7.2,7.2
20141004,3,NO2,32.3,,30.2,25.7,21.8,29.6,46,37.3,33.1,24.8,23.4,35.4,28.5,21.3,21.9,46.3,43.3,35.8,23.2,25.4,41.3,21.6,65.2,28.1,76.7,5,36.2,,2.2,23,38.4,38.8,33.1,49.5,60.2
20141004,3,NO2_24h,66.2,,67.9,70.4,62.3,63.8,78.7,51.9,53.5,66.9,59.5,64.2,65.1,63.7,54.7,56.9,39.2,44,44.8,37.3,30.7,29.6,38.7,33.1,55.2,6.1,50.2,,22.6,46.5,69.8,76.5,64.4,77.6,57.7
