date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20140531,0,SO2,34,,30.3,26,23,27.3,33.8,22.2,23.6,24.5,32.2,19.8,20.9,38.3,,12.6,26.9,22.8,17.9,15.5,,18.3,36.9,17,28.4,19,43.6,35.7,8.3,27.4,35,25.6,36.3,23.3,21.6
20140531,0,SO2_24h,50,,46.9,44.5,36.7,48.2,43.2,43,42.4,39.3,46.2,32.7,30.3,47.5,,46.3,25.7,32.3,38.2,20.2,,,32.7,25,35.9,21.7,37.7,49.2,27,42.1,53.1,45.7,49.2,41.9,36.6
20140531,0,NO2,,49.2,38.8,47.5,45.1,43.9,87.4,80,33.5,34,47.4,56.5,44.9,61,,69.5,,28.2,74,53.1,,40.1,29,14.1,207.3,8.1,36.6,20.6,47.7,72.9,86.2,82.6,65.4,135.7,176.4
20140531,0,NO2_24h,,49.3,68.6,59.4,71.3,75.2,80.2,48.9,43.5,67.7,51.8,72.6,68.5,70.8,,56.8,,44.7,53.1,41,,,36.8,19.4,73.5,6.9,32.4,31.6,43.8,49.8,95,88.2,91.6,165.6,136.4
20140531,0,O3,119.4,130.3,151.1,134.7,140.8,160.8,92.6,47.9,138.9,139,127.2,137.2,131.1,131.3,,102.8,105.9,160.3,83.8,81.1,,143.3,181.6,175.6,33.3,188.2,124.5,144.9,72.2,90.7,101,100.2,112.4,48,23
20140531,0,O3_24h,279.7,369.4,352.6,347,338.3,367.4,342.1,346.4,401.2,360.4,367.6,374.8,348.7,375.3,,303.1,328.1,366,385.8,241.5,,,334.3,385,408.7,345.9,308.1,332.4,405.3,427.6,294.3,300.5,296.8,210.1,
20140531,0,CO,1,1.1,1.2,1.2,0.8,0.8,1.1,1.1,0.4,1.3,1.3,1.3,1,1.2,,1,1.9,1.1,1.1,1.5,,1.2,0.9,0.6,1,1,1.5,0.8,1.2,1,1.1,1.1,1.1,1.4,0.9
20140531,0,CO_24h,1.9,1.9,1.8,1.9,1.3,1.6,1.5,1.2,0.9,1.9,1.7,1.7,1.5,1.6,,2,1.7,1.3,1.4,1.3,,,0.9,0.8,1.1,0.9,1.3,1.6,1.4,1.4,2,1.9,1.8,2.2,1.6
20140531,1,SO2,34,,27.6,21.3,22.6,26.5,29.6,22.2,26.1,27.3,31.3,18.3,18.4,38.9,,4.8,35.9,22,15,13,,18.7,36.5,15.7,31.3,14.4,40.1,26.7,5.8,25.5,32.7,18,38.7,18.8,22.2
20140531,1,SO2_24h,50.7,,47.7,45.2,37.2,48.5,43.9,43.2,43.2,40,46.9,33.1,30.6,48.1,,45.5,26.9,33,38.1,20.5,,,34,25.6,37.1,22.2,37.7,49.6,26.9,42.8,54.1,46,50.3,42.2,36.9
