date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20141127,0,SO2,30,4.8,32,14.3,25.3,27,37,14.6,55.4,20.8,25.8,36.7,16.5,14.3,26.4,31,4.2,24.1,16.5,15,13.7,13.1,4.8,15.5,7.6,35.3,17.5,15.8,6.5,19.8,30.9,19.5,33.5,34.2,8.4
20141127,0,SO2_24h,40.3,21.8,49.6,30.3,40.7,42.8,40.9,26.7,39.2,45.2,30.8,39.4,22,33.2,32.8,43.7,22.4,37.2,28.2,29.7,32.4,34.8,30.4,34.8,42.8,44.2,44,22.6,10.6,24.9,48.2,23.2,56.5,57,21.4
20141127,0,NO2,128.2,79.2,157.6,143.6,157,145.7,167.1,96.1,139,144.6,153.1,156.1,118.7,113,116.8,108.9,97.8,116,139.4,79.2,101,85.7,9.8,94.9,16.4,49.5,106.9,87.1,61.2,70.1,128.8,432.4,144.7,149,114.6
20141127,0,NO2_24h,116.2,102.7,148.9,136.8,146.6,130.9,140.5,102.1,130,137.2,140.2,137.9,131.6,120.1,111.8,100.3,95.1,115.5,129.2,75.9,98.7,86.6,91.4,102.6,85,46.8,95.2,97.9,56.1,102.4,118.8,295,135.3,155.4,114.3
20141127,0,O3,3.2,5.7,4.2,4.7,2,2.8,2,2,8.5,2,2,3.8,2,2.3,7.1,2,9.9,11.7,4.7,6.5,2,2,50.2,2,49.3,2,2,3.9,2,11.4,2.6,19.3,2,2,2
20141127,0,O3_24h,10.5,8.8,10.6,11.4,2,4.9,2,10.9,22.4,8.3,10.2,15,2.2,3.7,23.8,2,13.3,13.4,27.7,20.7,9,11.2,50.2,12,64.9,26.8,16.3,3.9,6.4,13.2,9.2,113.8,8,2,2.5
20141127,0,CO,4.9,4.1,4.9,4.9,4.7,6.4,6.5,6.9,4.5,6.4,5.4,5.4,6.3,5.2,4,6.8,4.2,4.8,4.3,4.7,3.3,4,0.4,2.9,0.4,2,2.5,7.2,4.1,6.7,5.1,5.8,4.5,5.1,8
20141127,0,CO_24h,4,3.5,3.9,3.9,3.9,4.2,3.9,4.4,3.4,4.3,3.9,4.1,4.5,4.6,3.8,4.3,2.9,3.6,3.4,2.8,2.5,2.7,2.8,2.9,2.2,1.8,2.1,3.8,3.9,6.6,4,4.1,4.1,4.5,4.7
20141127,1,SO2,30,7.6,33.3,16.1,27.2,29,34.8,15,43.8,34.9,27.8,48.8,19.5,18.5,31.3,30.5,12.9,23.3,20.5,13.9,12.6,13.5,2.8,17.5,5.3,30.1,17.6,17,6.4,20.7,33.2,20.9,40.2,36,7.4
20141127,1,SO2_24h,40.2,22,49.1,30.3,40.1,43.4,41.5,26.8,40.4,44.8,30.2,40.3,21.9,33.4,33.4,43.3,22.7,36.6,28.5,29.9,32.1,34.7,30,34.5,42.1,44.7,43.5,22.6,10.8,24.9,48.1,23.5,56.3,56.5,21.3
20141127,1,NO2,129.9,110.3,151.7,147,159,146.9,164.2,90.4,118,153.4,152.7,150.4,141,133.2,126.9,113.5,111,108,143.2,76.6,88.1,79.8,8.7,91.9,12.3,47.5,103.2,79.3,46.1,61.4,132.9,332.8,144.8,159,100.6
20141127,1,NO2_24h,117.3,104.5,149,137.1,146.6,131.7,142,102.9,129.9,137,140.3,139.4,132.8,121,112.6,101.7,96.9,115.3,130.7,77.2,98.8,86.7,87.7,102.3,80.8,47.7,96.1,97.4,56,101.1,119.8,290.3,135.9,155.6,114.4
20141127,1,O3,3.1,6.4,2.6,3.3,2,2,2,2,10,2,2,6,2,2.5,7.7,2,11.4,11.3,4.9,5.2,2,2,52.1,2,55,2,2,2.9,2,10.7,2,11.5,2,2,2
20141127,1,O3_24h,10.5,8.8,10.6,11.4,2,4.9,2,10.9,22.4,8.3,10.2,15,2.2,3.7,23.8,2,13.3,13.4,27.7,17.1,9,11.2,52.1,12,64.9,17.2,16.3,3.9,6.4,13.2,9.2,113.8,8,2,2.5
20141127,1,CO,4.8,4.1,4.3,4.3,5.5,6.4,5.9,8.1,2.7,4.4,5.5,5.2,5.9,6,5,5.4,4.6,6.2,3.8,4.2,2.8,3.4,0.4,3.2,0.4,1.9,2.4,8,3.8,7.4,4.5,4.9,4.6,4.9,7.8
