date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20141129,0,PM2.5,182.8,172.2,193,229,187.3,209,212.9,129.7,165.2,249.6,260.7,212.7,286.1,240.4,225.6,233,179.1,140.3,111.8,121.6,111.3,131.6,126.8,127.2,88.6,53.6,171.8,232,210.9,317.2,250.1,242.4,217.6,250.3,215.9
20141129,0,PM2.5_24h,74.6,80.9,86.2,101,93,96.8,93.4,105.1,86.8,117.5,116.5,97.2,134.7,119.2,116,107.6,66.8,79,85.8,99.1,66.3,63.1,92.5,81.7,64.4,35.1,66,115.1,117.8,171,115.8,105.4,103.3,113.4,115.1
20141129,0,PM10,264.9,224.3,232.9,293.4,231.3,255.1,292.2,190.7,192.7,296.3,302.5,327.3,314.7,262.5,235.4,274.9,284.7,214,153,159.8,165.1,243.6,153,163.1,138.5,98,225.9,246.6,214,390.4,265.4,255.8,268.2,263.4,239.3
20141129,0,PM10_24h,151.6,135,139.1,168.2,162,166.2,186.2,184.6,123.1,180.1,176.9,193,183,150.5,165.4,168.6,142.7,148.8,145.1,155.3,122.6,135,130.3,134.8,116,78.7,116,157.7,145.3,245,161.4,151.7,180.4,179.9,175.2
20141129,0,AQI,101,108,114,133,123,128,123,138,115,154,153,128,179,156,152,141,97,105,114,131,90,93,122,109,87,65,89,151,154,221,152,138,136,148,151
20141129,1,PM2.5,192.6,177.2,203,235.7,200.1,226.6,217.5,137,177.3,263.6,261.4,197.1,,252.7,226.5,272.6,191.1,105.9,103.9,109.9,114.1,133.2,142.2,132.5,95.9,58.8,173.5,238.5,195.2,329.6,268.3,256.2,229,263.7,242.1
20141129,1,PM2.5_24h,81.4,87,93.4,109.4,99.9,104.8,101.1,106.6,92.7,126.8,124.8,103.5,,127.5,123.4,116.6,72.8,80.4,88,100.4,68.6,67.5,94.3,84.4,66.2,36.6,72.2,121.2,123.6,180.1,124.7,115,111.2,123.1,122.6
20141129,1,PM10,272,221.3,248.5,300.1,252.8,265.2,302.4,196.1,191.3,305.7,305.4,339.4,,262.1,237,309,283.8,156,141.3,147.1,170.8,198.3,152.8,162.1,147.1,102.4,206.1,,,388.7,272.5,263.6,281,,277.4
20141129,1,PM10_24h,160.5,142.2,147.4,178.5,170.4,174.8,195.6,186.9,128.1,190.2,185.4,202.6,,158.2,172.2,177,151.7,150.7,146.4,156.6,125.7,140.7,132,137.2,118.7,79.7,119.9,159.6,149,255.3,170.1,160.2,189,184.4,182.3
20141129,1,AQI,108,115,123,143,132,138,133,140,123,167,164,136,,168,162,153,101,107,117,132,92,96,125,112,89,65,97,159,163,231,164,150,146,162,161
20141129,2,PM2.5,198.1,186.1,212.5,244.4,215.4,230,220.2,141,177.7,279.9,269.4,185.9,314.6,263.4,235.6,303.2,204.4,99,87.9,107.4,99.7,114.1,145.1,140.9,101.3,64.5,171.5,238.4,195.4,311.3,270.4,266.9,240.8,270.5,258.3
20141129,2,PM2.5_24h,88.8,93.3,100.9,117.9,107.2,112.8,108.8,108.3,97.9,136.5,133.5,109,155.4,135.9,131,127.4,79.4,82,89,99.8,70.7,70.9,97,87.6,68.2,38.5,78.1,127.7,129.6,187.9,133.8,124.9,119.8,133,130.9
20141129,2,PM10,278,226.5,253.4,289,267,261.5,312.6,201.7,199.9,310,313,309.8,330.9,267.9,238.7,330.2,317.8,143.2,120.4,144.2,143.7,157.1,169.1,163,151.7,106,193.9,280.8,201.7,344.7,270.7,272,287.3,,300.4
20141129,2,PM10_24h,170.1,149.8,155.8,187.9,178.3,182.7,204.7,187.6,133.9,199,194.6,210.4,204.1,166.4,178.7,187.2,162.1,152,146.9,156.1,128.3,144.9,134.8,139.3,120.7,82,125.8,167.1,155.1,262.9,178.8,169.1,197.5,189.7,192.2
20141129,2,AQI,118,123,133,155,141,148,143,142,129,181,177,143,206,180,173,168,107,109,118,131,95,98,128,116,92,66,104,169,171,238,177,165,157,176,173
20141129,3,PM2.5,202.3,193.9,215.2,247.1,192.8,231.6,178.8,149.3,201,277.4,274.8,145.2,307.3,260.1,241.3,292.2,181.5,90.8,92.1,103.8,103.1,94.6,167.9,119,104.4,57.4,170.5,247,204.8,344.9,284.7,273.6,235.1,289,270
20141129,3,PM2.5_24h,96.4,100.2,108.4,126.3,113.5,120.8,114.2,109.8,104.1,145.5,142,112.5,165.3,143.9,138.6,138.3,84.9,83.6,90.3,98.6,72.9,73.9,101.9,90,70.5,39.8,83.8,134.7,135.9,197.2,143.3,134.8,127.8,143.1,138.4
20141129,3,PM10,288.8,232.5,263.8,299.6,230,277.7,258.6,216.1,226.5,319.3,331.3,274.4,348.9,271.2,250.7,310.9,274.6,135.4,119.1,138.7,143.8,130.9,172.9,149.2,154.8,93.9,200.7,272.3,206.9,449.4,,283.2,287.4,300,334.9
20141129,3,PM10_24h,180,157.7,164,196.6,184.2,190.8,209.8,188.7,139.7,207.1,204.2,215.4,214.8,174.7,185.2,198,170.7,153.7,147.9,154.9,131.6,148.3,139,140.6,122.9,83.6,128.9,174.2,161.4,274.5,183.5,177.6,205.2,198.4,199.7
20141129,3,AQI,127,132,142,167,149,159,149,144,137,194,189,147,216,192,184,184,113,111,120,130,98,100,134,119,95,67,111,179,180,248,191,179,169,191,184
