date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20141221,0,PM2.5,3,4.7,4,3,,4.5,3,3.9,4.1,3.4,4.3,4.6,4,7.2,3.1,10.3,6.9,9,3.8,10.5,5,4,22.5,3,8.8,11.6,20.8,13.7,8.1,5.2,3,5.3,3,5,6.4
20141221,0,PM2.5_24h,3.6,7.8,9,5.1,,9,8.2,14.6,7,8.3,12,6.6,15.6,19.1,12.2,15.5,10.7,14.5,4.3,18.8,11.7,26.6,23.7,11.2,11.9,8,18,27.5,27.3,34.3,8.6,8.2,12.2,11.4,10.8
20141221,0,PM10,21.8,18.3,5.4,10.4,,15.1,8.8,13.3,12.4,18.8,21.2,11.4,24,40.3,17.5,33,54.7,9.8,21,13.4,,7.6,,5.3,14.7,15.7,27.4,27.2,21.6,,11.2,15.6,23.4,18.2,20.1
20141221,0,PM10_24h,14.1,31.7,12.4,11.4,,17.2,13.6,30.2,12.8,21.7,28.2,12.3,35.3,40.8,27.3,26.4,20,25,14,36.8,23.8,44,32.7,18.4,22.2,12.6,28.4,42.1,45.4,77.9,14.1,19.9,24.7,31.6,19.7
20141221,0,AQI,16,32,16,17,,18,14,31,19,22,29,17,36,41,28,27,20,25,19,37,24,44,34,19,23,15,29,43,46,64,18,20,25,32,20
20141221,1,PM2.5,3,6.8,5.7,3,,9.2,3,4.9,3,6.5,6.6,3,3,6.7,4.1,5.7,4.7,5.4,6.4,12.3,4.8,4.7,6.3,3,8.2,10.2,21.1,8,8.3,5.9,3,5.6,3.2,5.1,10.8
20141221,1,PM2.5_24h,3.6,7.7,9,5.1,,8.8,8.1,14.6,6.7,8.3,12,6.4,15.5,19.1,11.8,15.5,10.7,14.2,4.3,19,11.6,26.5,22.7,11,11.6,8.2,18.5,27.6,27,34.1,8.3,8,11.8,11.1,10.9
20141221,1,PM10,20.8,21.5,,8,,12.9,6.8,7.5,8.1,14.8,10,5.9,29.4,37.8,15.4,40.6,5,7.7,19.9,16.6,5,5,11,5,13.8,,31,25.4,8.7,21.3,8.4,26.6,17.6,14.7,
20141221,1,PM10_24h,14.8,31.8,12.4,11.4,,17,13.7,30.2,12.5,22,27.4,11.9,36.1,41.4,26.5,27.7,19.2,24.2,14.4,37.1,22.6,43.6,30.8,17.9,21.8,12.6,27.4,41.3,42.8,78,13.8,20.3,24.8,30.7,20.2
20141221,1,AQI,15,32,16,17,,17,14,31,19,22,28,16,37,42,27,28,20,25,16,38,23,44,33,18,22,17,28,42,43,64,19,21,25,31,21
20141221,2,PM2.5,3,6,3,3.5,,7,4,7.4,3.2,5.9,4.6,5.2,4.6,9.2,7.1,8.3,5.1,5,3,8.8,4,7.5,6,3.7,8.7,8.1,18.2,5.2,7.5,7.7,3,4.1,10.5,6.3,10.3
20141221,2,PM2.5_24h,3.6,7.8,8.7,5,,8.7,8,14.6,6.7,8.2,12,6.4,15.4,19.1,11.8,15.3,10.5,13.8,4.3,19,11.5,26,21.7,10.8,11.3,8.3,18.9,27.5,26.8,33.8,8,7.9,11.7,10.9,11.1
20141221,2,PM10,5,15.2,5,5.2,,,5,9.1,8.4,11,9.3,,19.3,24.8,8.3,23.2,,9.3,7.6,8.9,5,11.9,,5,22.3,,23.2,28,13.1,10.5,8.9,8.1,17,,
20141221,2,PM10_24h,14.4,31.8,11.6,11.2,,17,13.2,29.1,12.6,21.4,26.6,11.9,36.3,41.6,26.5,28.2,19.2,23.8,14.4,36.5,21.7,42.8,30.7,17.5,21.7,12.7,27.8,42.1,40.8,76.1,13.5,20.3,24.8,30.7,20.6
20141221,2,AQI,15,32,15,18,,17,14,30,19,22,27,13,37,42,27,29,20,24,15,37,22,43,31,18,22,16,28,43,41,64,17,21,25,31,21
20141221,3,PM2.5,3,5.3,3,4.7,,6.7,3,5.8,3,5,5.9,4.6,3,7.2,5.4,4.7,3,10.8,3,7.4,3,12.5,5.3,3.7,13,3,17.3,4.3,10.3,3.2,3,3,8.3,5.9,7.4
20141221,3,PM2.5_24h,3.6,7.8,8.6,5.1,,8.6,7.7,14.6,6.6,8.1,12,6.4,15.2,19,11.8,14.8,10.4,13.7,4.3,18.7,11.2,25.7,20.8,10.5,11.4,8.3,18.8,27,26.9,33.4,7.9,7.7,11.5,10.8,10.9
20141221,3,PM10,5,11.9,5,5.7,,7,5,8.5,5,9.2,11.8,5,10.6,20.4,7,17.8,5.1,14.3,5.7,14.2,5,24.8,7.1,6.7,22.9,5,25,12.7,11,15.3,8.9,9.5,19.1,,7.9
20141221,3,PM10_24h,14.4,31.8,10.9,11.2,,16.4,12.8,28,12.2,20.8,26.9,11.6,36.3,41.6,25.3,28.3,19.2,23.6,14.4,35.3,20.8,42.8,29.1,17.2,21.7,12.4,28,41.8,38.9,72.1,13.6,19.6,25,30.7,19.5
20141221,3,AQI,15,32,16,17,,17,13,28,19,21,27,12,37,42,26,29,20,24,15,36,21,43,30,18,22,18,28,42,39,62,17,20,25,31,20
20141221,4,PM2.5,3,8,3,4.3,,9.8,4.8,5.5,4.4,5.2,4.8,5.4,4.9,7.7,6.1,5.9,3,9,3,4.1,3,13,6.7,6.7,14.1,3,9.8,7,26.3,9.5,5.2,4.5,8.9,3,4.9
20141221,4,PM2.5_24h,3.6,7.9,8.4,5.1,,8.5,7.7,14.5,6.4,8.1,11.9,6.5,15.2,18.9,11.6,14.6,10.2,13.3,4.3,18.5,11.2,25.4,20.4,10.3,11.6,8,18.3,26.9,27.5,33.6,7.7,7.6,11.3,10.5,10.6
20141221,4,PM10,5,17.2,5,5,,,5,,5,5.6,5.1,,5.9,13.3,6.4,14.7,5,17.3,5,5,5,16,11.6,9.8,48.8,5,12.2,18.5,,19.4,6.7,9.3,15.6,5,10.5
