date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20140724,0,PM2.5,63.6,60,51.3,57.4,57.3,48.1,51,69.9,28.9,69.9,60.1,68.5,69.7,,58.1,67.8,73.6,26.7,60.2,35.2,108.1,29.5,31.8,21.9,31.9,22.4,44.6,55.7,48.5,48.9,75.1,71,57.5,69.1,53.6
20140724,0,PM2.5_24h,28.6,27.7,28.6,30.9,30.1,25,32.8,34,18.9,32.9,29.1,39,29,,38.6,41.3,28.4,17.8,26.6,30.1,31.1,17.5,27.3,13.7,24.8,15,21.8,29.2,24.6,26,35.7,32.5,32,45.3,28.7
20140724,0,PM10,,115.5,122,95.2,,121.7,147.8,156.8,,144.5,106.8,210.1,119.3,97.9,77.9,122.9,179.6,,193,,166.4,51.7,,33.8,,,130.1,84.3,77.5,124.9,121.8,124,134.5,155.3,172.6
20140724,0,PM10_24h,,79.7,88.9,92.6,,71.2,101.2,70.6,,105.3,75.6,137.9,91.4,79.2,85.1,128.7,78.3,,98.8,,76.7,39.5,,22.7,,,50,53.2,59.4,70.4,96,80.3,90.3,154.1,92.8
20140724,0,AQI,45,65,70,72,49,61,76,61,27,78,63,94,71,65,68,90,65,26,75,43,64,40,39,23,36,28,50,52,55,61,73,66,71,103,75
20140724,1,PM2.5,61.4,60.9,48.7,43.5,58.9,49.5,56.6,54.1,41.7,69,58.7,62,55.3,,58.5,56.8,79,28.6,56.1,41.4,49.5,29.9,28,23.4,27.2,26.5,43.4,56.5,56.3,55.5,68.4,66.7,55.2,63.6,56.1
20140724,1,PM2.5_24h,30.5,29.4,29.8,31.7,31.6,26.5,34.5,35,20.2,34.9,30.6,40.9,30.7,,40.4,42.5,30.9,18.6,28.5,30.9,32.5,18.2,27.4,14.3,25.2,15.7,23,30.5,26.6,27.9,37.4,34.3,33.7,46.8,30
20140724,1,PM10,,103,77.4,89.8,,100,114.6,99,87.8,148.8,98.9,155.1,120,94.7,96.3,125.5,167.2,,140.9,,88.1,43,,48.8,,,99.8,96.2,91.9,131.6,116.3,92,63.6,107.5,112.2
20140724,1,PM10_24h,,80.8,88.8,93,,74.4,103.4,73.1,49.9,107.8,76.9,141.4,94.6,81.6,87.6,128.3,84.7,,103.9,,78.6,40.5,,24.5,,,53.6,56,61.6,75.4,97,80.8,89.2,153.4,95.8
20140724,1,AQI,45,66,70,72,53,63,77,62,50,79,64,96,73,66,69,90,68,27,77,45,65,41,40,25,36,23,52,53,56,63,74,66,70,102,73
