date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20141019,0,SO2,31.1,11.3,10.9,5.1,16.4,9.5,16,6.5,13.4,8.9,21.5,9.2,8.5,18.5,12.4,23.4,10.7,8.8,12.4,,9.7,6.1,7.6,9.3,29.9,12.5,46.3,11,2,3.7,9.7,26.3,,15.9,
20141019,0,SO2_24h,30,27.2,18.7,15.4,20.3,23.4,21.4,9.4,15.2,17.9,19.3,14.6,14.3,33.4,36.4,38.3,15,12.2,14.4,,10.5,12.9,16.1,10.3,34.5,15.8,38.5,23.4,18.8,12.9,20.2,32.5,,19.2,
20141019,0,NO2,221.3,129.5,214,208,253.5,218.1,188.8,115.2,107.3,193.5,111,171.1,155.2,186.8,184.4,150.3,131.5,116.2,88.8,,39.8,87,54.5,37.1,128.2,15.7,60.4,84.6,115.2,82.3,206.5,219.9,,199.5,
20141019,0,NO2_24h,140.9,114.3,139.9,145.9,168.1,143,144.8,91,95.7,144.7,97.9,127.2,125.9,148.8,137.9,131.1,98.1,82.3,96.7,,48,82.9,69.5,42.6,84.2,17.6,66.3,107.9,113.5,80.5,153.3,169.2,,168.1,
20141019,0,O3,3.2,5.2,2,2.3,2,2,2,2,46.8,2,38.5,3.1,2,2,12.8,2,2,23.7,44,,97.2,6.8,69.2,84.2,36.3,112.2,98.3,2,2,2,2,2,,2,
20141019,0,O3_24h,159.8,194,183.3,181.6,106.2,167,112.5,101.5,225.4,193.4,206.5,213,170.8,208.1,181,182.3,183.7,162.3,183.2,,198.5,218.1,103.7,163.1,107,235.5,187.3,84.9,171.9,194.9,111.4,120.9,,30.6,
20141019,0,CO,3.6,3.8,3.6,4.2,4.2,4.5,3.9,1.8,2.4,3.1,2.4,4,3.9,3,3,3.8,3.4,2.4,1.9,,1.7,3.3,1.8,1.9,2.6,2.1,1.8,3.2,2.2,1.8,4.5,6.1,,3.8,
20141019,0,CO_24h,2.4,2.5,2.3,2.5,2.3,2.5,2.1,1.3,1.5,2.3,1.6,2.4,2,2.6,2.8,2.6,2,1.4,1.3,,1.1,1.5,1,0.9,1.1,1.1,1.9,2.5,2.2,1.1,2.8,3.2,,2.6,
20141019,1,SO2,29.7,12.1,15.6,5.3,17.9,10.8,17.5,7,15,12,16.8,9.1,8.3,16.2,12.7,17.5,11.9,9.2,10.8,,7.3,4.6,8.6,7.9,26,7.2,49.7,10.3,2,4.4,9,20.4,,16.1,
20141019,1,SO2_24h,30.7,27.2,18.9,15.4,20.5,23.5,21.6,9.4,15.6,17.9,19.6,14.7,14.4,33.5,35.9,38.2,15.2,12.3,14.6,,10.7,13,16.4,10.5,35.1,15.9,39.5,23.5,18.8,12.8,20.3,32.6,,19.5,
20141019,1,NO2,197.5,143.9,224.3,201.4,253.5,203.9,170.4,103.9,104.6,189.5,153.5,166.6,146,164.6,177.1,118.1,102.7,69.7,77.9,,35,71.8,56.9,35.2,140.6,14.7,64.3,87.2,90,73.9,195,208.5,,184.4,
20141019,1,NO2_24h,142.2,115.3,141.9,146.7,171.5,145.1,145.8,92.2,94.7,145.1,99.7,129,126,148.2,138.8,131.2,98.6,81.5,96.9,,48.1,82.7,68,41.4,89.5,17.4,66.8,107.4,114.1,80.4,155,171,,169.5,
20141019,1,O3,2.9,5.7,2,2,2,2,2,2,42.6,2,2.4,3.3,2,2,12,2,2,55.6,43.8,,86.7,9.5,71.6,74.2,5,89.6,84.8,2,2,2,2,2,,2,
20141019,1,O3_24h,159.8,194,183.3,181.6,106.2,167,112.5,101.5,225.4,193.4,206.5,213,170.8,208.1,181,182.3,183.7,162.3,183.2,,198.5,218.1,103.7,163.1,107,235.5,187.3,84.9,171.9,194.9,111.4,120.9,,30.6,
20141019,1,CO,3.4,3.8,3.9,3.9,4.2,4.3,3.5,1.9,2.3,3,2.7,3.4,2.8,2.4,3.4,3,2.8,2.4,1.7,,1.8,3.2,2,2,2.6,2,1.8,2.8,2.3,1.7,3.7,5.1,,3.4,
20141019,1,CO_24h,2.5,2.6,2.4,2.6,2.3,2.6,2.2,1.3,1.5,2.4,1.6,2.4,2,2.5,2.9,2.7,2,1.5,1.3,,1.1,1.5,1,0.9,1.2,1.2,1.9,2.5,2.2,1.2,2.8,3.3,,2.7,
20141019,2,SO2,21.1,12.2,11.5,4.7,16.3,11.4,,6.3,11.7,12.7,21.8,7.6,8.1,17.6,13.9,16.7,10.5,7.9,11.3,,7.3,3.9,7,9.1,27.5,7.3,49.2,13.4,4.7,10.8,7.1,16.9,,16,
20141019,2,SO2_24h,31.1,27.2,19.1,15.4,20.7,23.8,22,9.3,15.9,18.2,20.2,14.6,14.5,33.5,35.9,38.4,15.6,12.4,14.8,,10.9,13.1,16.6,10.7,35.7,16,40.6,23.6,18.8,13,20.3,32.8,,19.7,
20141019,2,NO2,194,152.3,201.7,191.2,235.6,202.1,164.1,97.7,100.3,185.7,138.3,154.2,135.5,161.6,165.2,105.6,69.1,115.4,69.2,,32.8,78.5,56.2,35.7,134.6,17.3,59.9,99.8,139.1,73.6,181.5,201.8,,173,
20141019,2,NO2_24h,143.6,117,143.8,147.7,175.3,147.2,146.8,93.5,93.4,146.1,99.8,130.5,125.4,147.4,139.8,131.1,97.3,82.3,98,,48.2,83.1,67.4,40.6,92.1,17.4,67,107.4,116.1,80,156.3,172.9,,170.7,
20141019,2,O3,2,5.5,2,2,2,2,2,2,29.2,2,14.7,3.2,2,2,10.5,2,2,9.6,46.1,,83.3,2,62.8,73.5,4,70,86.7,2,2,2,2,2,,2,
20141019,2,O3_24h,159.8,194,183.3,181.6,106.2,167,112.5,101.5,225.4,193.4,206.5,213,170.8,208.1,181,182.3,183.7,162.3,183.2,,198.5,218.1,103.7,163.1,107,235.5,187.3,84.9,171.9,194.9,111.4,120.9,,30.6,
20141019,2,CO,3.9,3.7,3.5,3.5,3.9,4,2.9,1.9,2.4,2.8,2.2,3.5,2.2,2.4,3.3,2.6,2.2,2.7,1.7,,2,3.1,2.1,2.1,2.6,2.1,1.7,2.6,2.2,1.7,3.2,4.3,,3.1,
20141019,2,CO_24h,2.5,2.6,2.4,2.7,2.4,2.6,2.3,1.3,1.6,2.4,1.7,2.4,2.1,2.5,2.9,2.7,2.1,1.5,1.4,,1.2,1.6,1.1,1,1.2,1.2,2,2.6,2.3,1.2,2.9,3.4,,2.7,
20141019,3,SO2,16.6,11.8,12,4.2,14.5,9.8,13.3,6.6,9.5,11.9,16.6,7.8,6.4,13,13.8,14.2,3.2,7.2,11.7,,7.2,5.1,5.1,6.8,27.6,9.3,47.3,12.5,11.6,8.4,6.2,16.4,,15.5,
20141019,3,SO2_24h,31.3,27.3,19.3,15.4,20.9,24,22.1,9.3,16,18.4,20.5,14.7,14.5,33.5,35.9,38.4,15.6,12.5,15.2,,11.1,13.2,16.7,10.8,35.9,16.3,41.6,23.8,19.1,13,20.3,33,,19.9,
20141019,3,NO2,204,119.9,187,184.5,216.6,194.3,162.5,91.4,100.2,175.8,137.4,163.9,131,156.2,167,91.4,64.4,108.9,63.8,,33,91.1,48.4,36.5,128.6,17.6,62.2,95.9,143.6,75.8,179.2,185,,168,
